edgeid	co2 (g)	co (g)	nox (g)	vocs (g)	pm10 (g)	pm25 (g)	ghg_cost (€/veh)	nox_cost (€/veh)	noise_cost (€/veh)	tc_cost (€/veh)	rc_cost (€/veh)	emissions_indicator (€/veh)	eco_indicator (€/veh)	totalvehicles	totalrouting	speed (km/h)	ttime (s)	length (km)
128363658#1	1355.72547065286	9.31277167569	3.81238687006506	1.68022265112435	0.357698313902827	0.240089196489275	0.000714956165600712	0	0	0.1428	0	0.000714956165600712	0.143514956165601	126	0	46.26	4.63035019455253	0.0595
128363658#2	608.547073495788	3.9986725463244	1.77593392539207	0.740959066321485	0.165129171355597	0.113398189433286	0.000317418543073478	0	0	0.063216	0	0.000317418543073478	0.0635334185430735	126	0	43.956	2.15724815724816	0.02634
128363658#3	5544.72874817123	38.0606617491264	15.6024428724375	6.86991771888686	1.46362819039434	0.982755190679009	0.00312173386356972	0	0	0	0	0.00312173386356972	0.00312173386356972	118	0	46.224	20.2336448598131	0.2598
128363658#4	1500.72631534897	8.44142658765588	4.73587496239227	1.70196846901355	0.43409628810068	0.327830586062578	0.000821883921922591	0	0	0.05994	0	0.000821883921922591	0.0607618839219226	117	0	31.932	6.7576099210823	0.05994
128363658#5	1147.74045758843	6.86456273024964	3.54378388379815	1.34373914997786	0.327051528761583	0.236475263746312	0.000632583870455748	0	0	0.121008	0	0.000632583870455748	0.121640583870456	117	0	38.124	4.76109537299339	0.05042
128363659#0	310.982850395141	1.777855068792	0.956281602739848	0.336523751256523	0.0787210658339691	0.0635488696368441	0.000933630016484784	0	0	0	0	0.000933630016484784	0.000933630016484784	22	0	14.976	11.0697115384615	0.04605
128363661	3497.46723264024	21.6786587525046	10.6040482115272	4.15826328298022	0.980317563222469	0.694488148049928	0.000840668896375771	2.70482577528798e-05	0.00292998477929985	0.164472	0	0.000867717154128651	0.168269701933429	270	0	40.572	6.08074534161491	0.06853
128463450	125.404796101484	0.70250646808128	0.390542032335784	0.136692125047201	0.0333861807792524	0.0266994057206618	0.00204909358642352	6.86387089087025e-05	0.0505422374429224	0	0	0.00211773229533223	0.0526599697382546	4	0	18.864	21.3301526717557	0.11177
128463451#0	17.0879397794382	0.09574029851526	0.053210753575355	0.0186246082013459	0.00454737801900606	0.00363697301845742	0.000372319661341315	0	0	0	0	0.000372319661341315	0.000372319661341315	3	0	18.828	3.87954110898661	0.02029
128463451#1	60.6042771890638	0.33949974835296	0.188736940830432	0.0660590957718939	0.0161345133290804	0.0129030008052389	0.0013203517947054	0	0	0	0	0.0013203517947054	0.0013203517947054	3	0	18.864	13.7442748091603	0.07202
128823187#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07263
128823187#1	126.22223543982	0.713865146748	0.39780090389698	0.143652418249462	0.0365174664487593	0.0274426462275051	0.000808853119558344	0	0	0	0	0.000808853119558344	0.000808853119558344	10	0	32.724	6.57865786578658	0.0598
128823187#2	72.9918144488069	0.403513234656	0.230784645374983	0.081487003518616	0.0208990194783087	0.0161419702604215	0.000468815653932839	0	0	0	0	0.000468815653932839	0.000468815653932839	10	0	27.864	4.08268733850129	0.0316
128823187#3	460.603757714976	2.54630897414712	1.45633144874333	0.51421135793154	0.131880087883263	0.10186145138354	0.000758561531189432	0	0	0	0	0.000758561531189432	0.000758561531189432	39	0	27.864	6.60594315245478	0.05113
128823189#0	2188.86206351124	12.2210781769125	6.91728500824864	2.46895125076082	0.63213855936043	0.481066171575175	0.00133609761348219	0	0	0	0	0.00133609761348219	0.00133609761348219	105	0	30.636	11.1833137485311	0.09517
128823189#1	3949.31489144225	23.3298850957402	11.8802420909001	4.24010474171373	0.922652684856684	0.750463204911573	0.00413520425601245	0	0	0	0	0.00413520425601245	0.00413520425601245	64	0	9.972	64.4729241877256	0.17859
128823190#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
128825637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05142
128825638#0	71.6401222517781	0.3994832950197	0.223772910990197	0.0782717124301937	0.0193117741207854	0.0153931379745494	0.000274666445832397	0	0	0	0	0.000274666445832397	0.000274666445832397	17	0	19.98	2.77657657657658	0.01541
128825638#1	672.693037592972	3.7651320901344	2.12497160096878	0.760224236199634	0.194419413642082	0.147555018875453	0.000633944324867466	0	0	0	0	0.000633944324867466	0.000633944324867466	68	0	31.104	5.27199074074074	0.04555
128825638#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05438
128825638#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
128825638#4	309.568888231339	1.7591468029527	0.955515758633348	0.335605801050649	0.0795144398531671	0.0640473745047863	0.00119923684953658	0	0	0	0	0.00119923684953658	0.00119923684953658	17	0	16.02	13.6606741573034	0.06079
128825640#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04143
128825640#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11122
128825641#0	2044.15888227555	11.3716479357074	6.46304084126432	2.2985468900845	0.589318615759042	0.450480099852637	0.00192747017796931	0	0	0	0	0.00192747017796931	0.00192747017796931	68	0	29.844	16.3124246079614	0.13523
128825641#1	4023.10371351352	24.242495716656	11.9169733673024	4.30218892061165	0.892551364257208	0.727428872148609	0.00251674160024695	0	0	0	0	0.00251674160024695	0.00251674160024695	108	0	7.2	50.465	0.10093
128825643	1017.76274032352	5.625955696494	3.21790657010761	1.13607567824573	0.29136000355764	0.225080694223016	0.000961353327617522	9.8448560175893e-05	0.0153102336825141	0	0	0.00105980188779341	0.0163700355703075	68	0	27.828	8.3764553686934	0.06475
128828529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01309
13262695#0	5561.18612297606	31.2314716776384	17.5556014004158	6.30007359095301	1.60831749102507	1.21646293402201	0.00129109569157586	0	0	0.224976	0	0.00129109569157586	0.226267095691576	276	0	31.68	10.6522727272727	0.09374
13262695#1	1234.6639681629	6.8815262920131	3.90278472065043	1.39065387087774	0.356311020523729	0.271712630476266	0.000289910812198447	0	0	0.049224	0	0.000289910812198447	0.0495139108121984	273	0	30.276	2.43876337693222	0.02051
13262695#2	1385.21316535081	9.0121940515152	4.07203960114491	1.67990925187936	0.378101095230836	0.260998494212442	0.00033270850169792	0	0	0.066144	0	0.00033270850169792	0.0664767085016979	273	0	43.416	2.28524046434494	0.02756
13262695#3	984.050305399261	6.84810490974246	2.73316047978845	1.22591317183344	0.257389043933226	0.171620427787251	0.000240334292764896	0	0	0.047976	0	0.000240334292764896	0.0482163342927649	273	0	46.908	1.53415195702226	0.01999
13262770	1630.59792403675	11.4306467415122	4.49603811117	2.0372864418341	0.424387582798673	0.281922748925435	0.000399019853557804	5.12938445618275e-05	0.0103099335976048	0.079608	0.173966994951463	0.000450313698119632	0.264335242247187	273	0	47.268	2.52627570449353	0.03317
13262869	139.053609381006	0.98633536970766	0.378726259745271	0.17455328531327	0.0358971095677779	0.02370452851529	0.000190191713211444	2.3871316047209e-05	0.00514397539837853	0.037896	0	0.000214063029258653	0.0432540384276372	49	0	47.844	1.18811136192626	0.01579
13263613#0	1607.83618307893	11.2463622966744	4.44311934974764	2.00709130440566	0.419091801202351	0.278715412413368	0.000679420047608094	0	0	0.135576	0	0.000679420047608094	0.136255420047608	158	13	47.16	4.31221374045802	0.05649
13263613#1	468.968655178538	3.27312415292436	1.29879712457801	0.584911493471032	0.122421847899909	0.081506892175143	0.000198054790478539	0	0	0.039528	0	0.000198054790478539	0.0397260547904785	158	13	47.052	1.2601377199694	0.01647
13263613#2	6207.94499237458	37.6323592049304	19.0451299977714	7.31124662559061	1.75868800896472	1.26162593162769	0.00253941383009732	0	0	0	0	0.00253941383009732	0.00253941383009732	158	13	39.096	18.8222836095764	0.20441
13263613#3	4708.35918162558	25.9986488924707	14.8824847611527	5.24554001327823	1.34428641404245	1.04141269407858	0.00191537971067229	0	0	0	0	0.00191537971067229	0.00191537971067229	158	13	27.252	16.8348745046235	0.12744
13265074#0	10207.5659824745	56.8737413416068	31.9014264870995	11.1577078318673	2.7579695039332	2.19686819349183	0.00313658360712564	0	0	0	0	0.00313658360712564	0.00313658360712564	212	13	20.196	31.5383244206774	0.17693
13265074#1	2044.67162491161	13.0908107980188	6.07755659961464	2.46362226920486	0.563279406459239	0.39212645664573	0.000578310986841472	0	0	0.114528	0	0.000578310986841472	0.115106310986841	231	13	42.516	4.04064352243861	0.04772
13265074#2	2922.82941239067	20.384749993608	8.10056822493522	3.64438017637356	0.76336745617818	0.508428703510233	0.00084412246677074	0	0	0.16848	0	0.00084412246677074	0.169324122466771	231	13	47.016	5.37519142419602	0.0702
13265074#3	12096.3727849691	67.3886995746149	37.8078573008747	13.2233723612729	3.26954902956082	2.60407538311338	0.00341095495320379	0	0	0	0	0.00341095495320379	0.00341095495320379	231	13	20.232	34.2669039145907	0.19258
13268415#0	782.582105237601	4.91599281127032	2.2261069576461	0.830347184445571	0.153721946673599	0.125156749994614	0.000308877489821089	0	0	0.025584	0	0.000308877489821089	0.0258928774898211	174	0	1.548	24.7906976744186	0.01066
13268415#1	1076.43398489024	5.99521666879296	3.36505294846487	1.17690990366833	0.291172049567946	0.231855455654482	0.000405227417040744	0	0	0.055008	0	0.000405227417040744	0.0554132274170407	173	0	20.304	4.06382978723404	0.02292
13278020#0	1247.10281855245	8.34052690425408	3.58942300225565	1.52921934125601	0.334750866386652	0.227789498454398	0.0002818825131049	0	0	0.056256	0	0.0002818825131049	0.0565378825131049	292	18	44.892	1.87971130713713	0.02344
13278020#1	1955.39883413973	12.283687502568	5.88252918343457	2.33781426656122	0.544306067771653	0.382792883793103	0.000435764992684068	0	0	0.085752	0	0.000435764992684068	0.0861877649926841	292	18	41.4	3.10695652173913	0.03573
13278020#2	1472.66725168624	8.124580684332	4.64074165975963	1.62625995398864	0.413002571911308	0.32412203348066	0.000326755866671522	0	0	0.048888	0	0.000326755866671522	0.0492147558666715	291	18	24.336	3.01331360946746	0.02037
13278020#3	1020.86394778191	5.91257286710784	3.11312757755699	1.10091372732062	0.250425700349706	0.202921929029473	0.000233092007081778	0	0	0.026112	0	0.000233092007081778	0.0263450920070818	291	18	12.888	3.0391061452514	0.01088
13278020#4	1323.80783211637	7.8842501295579	3.95803485649864	1.41890288846888	0.302890827509757	0.246615343635138	0.000305887069508358	0	0	0.030744	0	0.000305887069508358	0.0310498870695084	291	18	8.82	5.22857142857143	0.01281
13278020#5	916.549353334497	5.314921600758	2.86606763937497	1.05756516714579	0.26403715362169	0.194696620148747	0.00019107189645202	0	0	0.0354	0	0.00019107189645202	0.035591071896452	308	18	35.532	1.49442755825735	0.01475
13278020#6	1452.59293821129	8.02661628132672	4.59238660760994	1.62046253605101	0.415506711825189	0.321271742198353	0.000302989693465184	0	0	0.048792	0	0.000302989693465184	0.0490949896934652	308	18	27.648	2.64713541666667	0.02033
13278020#7	2513.72691956137	14.9441948859034	7.52606705253235	2.69527784194317	0.577820747849448	0.470370682084375	0.000548370360940199	0	0	0.055488	0	0.000548370360940199	0.0560363703609402	308	18	9.072	9.17460317460317	0.02312
13278020#8	590.729193537217	3.629943660492	1.71958705815786	0.629373493223118	0.124095639692735	0.101178936628228	0.000131447026298751	0	0	0.011784	0	0.000131447026298751	0.0119154470262988	306	18	4.536	3.8968253968254	0.00491
13278159#0	1249.73423917994	8.0013016631058	3.71469456540276	1.50580321295581	0.344284897340175	0.23967362435504	0.000420887271018531	0	0	0.083352	0	0.000420887271018531	0.0837728872710185	194	0	42.516	2.94072819644369	0.03473
13278159#1	571.245039568784	3.96381902329728	1.59110986039849	0.710824750776411	0.149708304465048	0.0999693464385881	0.00019617657676078	0	0	0.039168	0	0.00019617657676078	0.0393641765767608	194	0	46.764	1.25635103926097	0.01632
135411080#0	2827.2407674338	19.3378029386388	7.9816483720965	3.49797260896402	0.748054135894142	0.50319958723045	0.0012106771610748	0	0	0	0	0.0012106771610748	0.0012106771610748	155	12	46.044	7.87802971071149	0.10076
135411080#1	2058.62915438216	11.381412158235	6.50903392653221	2.29850734686972	0.589518906312867	0.455250614750524	0.000853015738320144	0	0	0.138096	0	0.000853015738320144	0.13894901573832	155	12	27.9	7.42451612903226	0.05754
135411081	11907.8194589823	66.7585146916195	37.6039689652906	13.4734681839045	3.44280805768749	2.60848710420034	0.00225086157824905	0.00037187265853104	0.012515995204806	0.16258	0	0.00262273423678009	0.177718729441586	339	0	31.392	18.644495412844	0.16258
13703039	91219.1596847226	76.956920719756	93.97006201506	12.6952667436056	9.0197310498064	7.5276881667064	0.00755096107621548	0.0002233561536206	0.00438753226126663	0.462	0	0.00777431722983608	0.474161849491103	989	0	74.16	9.34466019417476	0.1925
13703046	17979.7893505154	15.1794690718357	18.5337568350539	2.50470804096713	1.77896891329686	1.48446207765846	0.00148676020820846	4.40056535977655e-05	0.0027266961856003	0.091032	0	0.00153076586180622	0.0952894620474065	990	0	74.124	1.84215638659543	0.03793
13703054	95410.2508014039	80.0927649939783	97.8533483014108	13.1896553722608	9.39236609210718	7.84720147929823	0.0161438650129022	0.000475450669533963	0.00896543265783615	0	0.00794852085588334	0.0166193156824362	0.0335332691961557	484	0	74.412	19.8108369617804	0.40949
13703057	8297.84918933993	6.96568428963293	8.51032588277309	1.14710704792296	0.816856016085733	0.682472731039333	0.0014011403515557	4.12647849648027e-05	0.00436943934472532	0.085296	0	0.00144240513652051	0.0911078444812458	485	0	74.412	1.71940009675859	0.03554
13714507	1518.06725400642	9.7500395407896	4.50276030950953	1.83146470063211	0.417461009485219	0.290129144057868	0.00127247052750624	0.000116413598846586	0.0186863364945557	0	20.9592819058678	0.00138888412635283	20.9793571264887	78	0	42.696	8.86087689713322	0.10509
13714843#0	2159.7830259751	12.1125134180043	6.7213037371251	2.35297509485581	0.573304585441029	0.458803675626677	0.000445593392187816	0	0	0.05796	0	0.000445593392187816	0.0584055933921878	317	20	18.612	4.67117988394584	0.02415
13714843#1	10850.5144399718	72.6175094697264	31.2124278245752	13.3087566579956	2.91126623540513	1.98033842314704	0.00225950484902767	0	0	0.1879	0	0.00225950484902767	0.190159504849028	317	20	44.928	15.0560897435897	0.1879
13714843#2	13727.7494651362	76.0127543377478	43.4112485775575	15.3601682320782	3.94090764576188	3.03391263883258	0.00278836120377549	0	0	0.19049	0	0.00278836120377549	0.193278361203776	316	20	28.512	24.0517676767677	0.19049
13714843#3	4911.35147834734	31.8492599917695	14.4711660980024	5.94839512470811	1.34313724497205	0.928736307410176	0.00104821423222109	0	0	0.208248	0	0.00104821423222109	0.209296214232221	307	19	43.236	7.2248126561199	0.08677
13715172	12989.6432440797	72.6651034735738	40.4893129590626	14.1682561595777	3.47106270473052	2.77328391317869	0.00589095610034625	0.000585340233271981	0.0162671232876712	0	0.033767140670408	0.00647629633361823	0.0565105602916975	144	105	19.188	60.7842401500938	0.32398
13715388	5140.47854777445	35.084901466836	14.5401752931644	6.35459536140114	1.36200950655279	0.917194991394536	0.00178537523422474	0.00015786683496822	0.0129634942264936	0	0.0555075463547019	0.00194324206919296	0.0704142826503884	191	0	45.936	11.6449843260188	0.14859
13715562	4147.33087762785	23.0448146932656	13.1140081383769	4.65832602494902	1.1947198783231	0.914693603494048	0.00214491576589198	0.000219881201049692	0.0176314626601856	0	0	0.00236479696694167	0.0199962596271273	124	0	29.556	18.2265529841657	0.14964
13716129	833.054568794194	5.1764597432856	2.39803916339377	0.885703518523893	0.169290795446675	0.137964511455377	0.000965606866062056	3.58089198885876e-05	0.00976898072904574	0.03465	0	0.00100141578595064	0.0454203965149964	59	0	3.024	41.25	0.03465
13716160	434.17815037435	2.49864172737	1.36127938341558	0.499025729128646	0.125316693418681	0.09290092215931	0.000415756366065264	4.44608831734937e-05	0.0164247256866353	0.0762	0	0.000460217249238758	0.0930849429358741	67	0	34.776	3.28674948240166	0.03175
13716624	37.7497491719696	0.2302820723952	0.115443010450802	0.0445795917509372	0.0106634562560026	0.00762212567022433	0.00048851031631014	4.99728702566736e-05	0.033013698630137	0	0	0.000538483186566813	0.0335521818167038	5	0	39.528	3.59562841530055	0.03948
13797599#0	1569.57927945692	9.27904802830824	4.71895941442364	1.68488092129065	0.365988307805311	0.297717829774994	0.0011562057431749	0	0	0.04979	0	0.0011562057431749	0.0509462057431749	91	0	9.864	18.1715328467153	0.04979
13797599#1	4394.44691883553	24.2358683175	13.8783369093671	4.878400250928	1.24715526585773	0.97121252934713	0.00314318701910645	0	0	0	0	0.00314318701910645	0.00314318701910645	90	0	26.136	28.1143250688705	0.20411
13797599#10	159.059121266618	0.92775071912784	0.496307445531819	0.184061060038034	0.0457427413040966	0.0335980196654725	0.000129367220878143	0	0	0.024144	0	0.000129367220878143	0.0242733672208781	79	0	36.072	1.00399201596806	0.01006
13797599#2	729.736250007722	4.8770554707996	2.10151452236081	0.89456917350663	0.195962393364539	0.133394859301055	0.000541067381384616	0	0	0.04499	0	0.000541067381384616	0.0455310673813846	89	0	44.856	3.6107544141252	0.04499
13797599#3	1486.34179482398	8.2070899821624	4.67854479327575	1.63815595405331	0.414547981270003	0.326271340345567	0.00107977338448782	0	0	0	0	0.00107977338448782	0.00107977338448782	89	0	23.616	10.0899390243902	0.06619
13797599#4	641.637174021989	3.8036918354904	1.98894948237636	0.748198397081805	0.183483276086248	0.133383636646271	0.000523027573613335	0	0	0.04137	0	0.000523027573613335	0.0418930275736133	79	0	37.44	3.97788461538461	0.04137
13797599#5	1062.32494867272	7.33945148846532	2.97127060819766	1.31961455312064	0.279218176708376	0.186863646008011	0.000894870538864388	0	0	0	0	0.000894870538864388	0.000894870538864388	79	0	46.548	5.75870069605568	0.07446
13797599#6	1834.44007649237	12.6102057425316	5.15513981672501	2.27416811506319	0.483774408380507	0.324593377093997	0.00154324706024678	0	0	0	0	0.00154324706024678	0.00154324706024678	79	0	46.296	9.98678071539658	0.12843
13797599#7	837.017741045337	5.753780709432	2.35218557393199	1.03765671215996	0.22073643487579	0.148105363993679	0.000704152283192878	0	0	0	0	0.000704152283192878	0.000704152283192878	79	0	46.296	4.55676516329704	0.0586
13797599#8	612.583356912756	4.22919895818672	1.71453696276037	0.760729414668423	0.161086973841341	0.107845303435068	0.000515924213737019	0	0	0.04293	0	0.000515924213737019	0.043445924213737	79	0	46.512	3.32275541795666	0.04293
13797599#9	843.86082848037	5.4164011367898	2.50405523627224	1.01780996193228	0.232141014156984	0.16138865070831	0.000698287617669332	0	0	0	0	0.000698287617669332	0.000698287617669332	79	0	42.66	4.86582278481013	0.05766
13797704#0	1208.79480299519	7.02841488073512	3.77622531140225	1.39663831488821	0.347960205994822	0.256114143094132	0.000753775265572753	0	0	0.05839	0	0.000753775265572753	0.0591437752655728	103	0	35.784	5.87424547283702	0.05839
13797704#1	488.039412998148	2.99978846965056	1.48654085922553	0.578201102397872	0.137363126597511	0.0977671404231087	0.000307011619291409	0	0	0.059808	0	0.000307011619291409	0.0601150116192914	103	0	40.032	2.2410071942446	0.02492
13797785	207043.09574353	175.930362516974	214.64784872532	29.0926822573814	20.6034753644554	17.1686817081274	0.0189931587931297	0.00122280020006886	0.0114393287875996	0.48771	0.0036211662616748	0.0202159589931986	0.522986454042473	892	35	73.8	23.7907317073171	0.48771
13797813	135530.558384649	113.530686066308	138.738364923532	18.6820825921808	13.3166320156677	11.1310665670473	0.019106478065993	0.00121479697803952	0.0175626183795849	0	0.00560688354889549	0.0203212750440325	0.0434907769725129	581	0	74.52	23.3618357487923	0.48359
13797865#0	7087.4779507521	41.3892721681404	22.1046634436469	8.20634055350016	2.03746904604246	1.49533149888419	0.00201530943463741	0	0	0	0	0.00201530943463741	0.00201530943463741	226	0	36.18	15.6159203980099	0.15694
13797865#1	4008.81959844603	22.388967939492	12.5089701483844	4.37619405449783	1.07598757653067	0.858683545652032	0.00116239887708715	0	0	0.154968	0	0.00116239887708715	0.156130398877087	225	0	19.584	11.8694852941176	0.06457
13797903#0	672.218611374955	4.1785939416816	2.0348158135478	0.80017988184228	0.188146077114672	0.133079126732029	0.000589871451936497	0	0	0	0	0.000589871451936497	0.000589871451936497	74	0	40.752	4.25353356890459	0.04815
13797903#1	2878.18629396069	20.0587706614224	7.98259579569222	3.58767484053448	0.752079411772682	0.501096126458666	0.00259427899023456	0	0	0	0	0.00259427899023456	0.00259427899023456	74	0	46.98	16.5333333333333	0.21576
13797951#0	13614.6085548995	94.0613878531005	38.0793902014928	16.9119962837482	3.57842125617671	2.39481845617857	0.00307123510887449	0	0	0	0	0.00307123510887449	0.00307123510887449	295	0	46.548	19.7641144624903	0.25555
13797951#1	3690.96702891734	20.5182600353564	11.5534031680367	4.04036192882245	1.00396913921726	0.798061863915158	0.000816570923405518	0	0	0.112344	0	0.000816570923405518	0.113160570923406	294	0	20.844	8.0846286701209	0.04681
13797988#0	614.089357435069	3.76426341104376	1.87321224307144	0.72669392903605	0.173069154059407	0.123369803215362	0.000523278989780687	0	0	0.04241	0	0.000523278989780687	0.0429332789897807	76	0	39.852	3.83107497741644	0.04241
13797988#1	1785.8719833054	10.6110665749032	5.53036147609704	2.08464077033901	0.51023856817979	0.37039962612046	0.00151373162307992	0	0	0	0	0.00151373162307992	0.00151373162307992	76	0	37.62	11.4813397129187	0.11998
13797988#1.119	1551.33247225241	9.204835461372	4.80693567180559	1.80972732168415	0.443465608392548	0.322198124957487	0.00133218685265262	0	0	0	0	0.00133218685265262	0.00133218685265262	75	0	37.512	10.1209213051823	0.10546
13798046	2638.43524323117	15.3649150580218	8.23756514631771	3.05079193381827	0.759138895640343	0.5581749731424	0.00140077727618114	0.000294954779104201	0.0202932186120231	0	0.119751280547302	0.00169573205528534	0.141740231214611	121	0	35.928	10.8937875751503	0.10872
13798089	864.11582441341	5.0842428999759	2.6870373284746	1.00411897210987	0.247787154942825	0.180976590408105	0.000349595854838981	7.30921063725976e-05	0.0099523276183912	0.06588	0.36094040983685	0.000422687961211579	0.437195425416453	159	8	36.828	2.68328445747801	0.02745
13798105	77.437961633554	0.464726311236	0.238724052817558	0.0907990936857661	0.0220348250783519	0.0159001988706236	0.00016654540271622	3.42861091993079e-05	0.0109132420091324	0.031944	0	0.000200831511915528	0.043058073521048	30	0	38.376	1.24859287054409	0.01331
13798158	7884.55822282701	46.390782382752	24.5176649526692	9.16200615076089	2.26091479269182	1.65130694720243	0.00253593903881741	0.000530204015333757	0.0182796803652968	0	0	0.00306614305415117	0.021345823419448	200	0	36.828	19.4643206256109	0.19912
13798192	5072.14990168426	29.792360577462	15.7831701369349	5.88918794941939	1.45531662009982	1.06407746694643	0.00176323335607709	0.000369101267073398	0.0182870541774651	0	0	0.00213233462315049	0.0204193888006156	185	0	36.684	13.5623159960746	0.1382
13798242	4905.59596633613	29.0545852978906	15.2122933863949	5.71792737588263	1.40329309480942	1.02069683391067	0.00177449757666993	0.000369189652268731	0.0171668975424555	0	0	0.00214368722893866	0.0193105847713941	178	0	37.368	13.5105973025048	0.14024
13798272	483.110791814551	2.8025418466032	1.51049015304384	0.557545661837375	0.139158633348988	0.102586749992473	0.00310210915176066	0.000654820508414258	0.0327397260273973	0	0.657515950479329	0.00375692966017491	0.694012606166901	10	0	35.568	24.25	0.23959
13798291#0	12429.6455534794	71.8371395893284	38.9138788437173	14.3177569979174	3.58388965816541	2.64880848037973	0.00146384456440347	0	0	0.269976	0	0.00146384456440347	0.271439844564403	545	0	35.208	11.5020449897751	0.11249
13798541	238.446400253723	1.427506778691	0.73590631806062	0.279285773587369	0.0679187777257627	0.0490805938136638	0.000512621977037983	0.000105745866935367	0.0109132420091324	0	0	0.00061836784397335	0.0115316098531058	30	0	38.196	3.85391140433553	0.04089
13798575	261.053685176797	1.56134549933376	0.806034009012332	0.305633607928323	0.0743879038692321	0.0537863230715412	0.00120243629798649	0.00024824062893887	0.023385518590998	0	0	0.00145067692692536	0.0248361955179234	14	0	38.124	9.05004721435316	0.09584
13798688#0	1222.60707441766	6.74313652332	3.85471334431733	1.3514823729531	0.343765423518025	0.269384988055038	0.000346004878509946	0	0	0.0522	0	0.000346004878509946	0.0525460048785099	228	10	24.696	3.17055393586006	0.02175
13798688#1	2607.77312827883	15.2915350484544	8.12015812730769	3.02542006322463	0.748660217095416	0.547986536163579	0.000813941778404628	0	0	0.152832	0	0.000813941778404628	0.153645941778405	206	10	36.54	6.27389162561576	0.06368
13798688#2	582.381996519246	3.4619202476676	1.8031145235857	0.679954775718324	0.166361336565097	0.120733384389492	0.0002864042307536	0	0	0.054504	0	0.0002864042307536	0.0547904042307536	131	10	37.656	2.17112810707457	0.02271
13798697	3547.67156683754	24.0768303660235	10.0852907311235	4.37570423527073	0.94344481690316	0.637173700104431	0.00179392933079023	0.000317638822070952	0.032489804454669	0	0	0.00211156815286118	0.0346013726075302	131	10	45.648	11.7736593059937	0.14929
13798716#0	146.699975680819	0.90571950576	0.445761803420238	0.174127851453773	0.0412002410708459	0.0292514486337368	0.000237833685903182	0	0	0.01935	0	0.000237833685903182	0.0195878336859032	40	0	40.32	1.72767857142857	0.01935
13798716#1	4597.76131239424	26.6717670087245	14.3753219884256	5.30615733972912	1.32437153451797	0.976317230480561	0.000889239352823248	0	0	0.164832	0	0.000889239352823248	0.165721239352823	332	0	35.568	6.95141700404858	0.06868
13798716#2	2212.32086885337	12.8096722462363	6.92168768914575	2.55076952233493	0.637580132153954	0.470625486720072	0.000281797161679906	0	0	0.052104	0	0.000281797161679906	0.0523857971616799	504	0	35.388	2.20854526958291	0.02171
13798768	1713.32548063234	9.6278855008992	5.32520892370314	1.86497375103651	0.45245866473419	0.362520217175568	0.000304835802684951	6.31425345006983e-05	0.00756216497915426	0.039216	0.261984205496219	0.00036797833718565	0.309130348812559	368	0	18.18	3.23564356435644	0.01634
13798803	234.020025177866	1.32260877669648	0.724770238948671	0.254170456350794	0.0609177630060452	0.0489528446534924	0.000295563916399001	6.07963207881362e-05	0.00629610115911486	0.036912	1.96976901289565	0.000356360237187137	2.01333347429195	52	0	17.028	3.25158562367865	0.01538
13798889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06278
13798931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05417
13800986#0	18.7564002803139	0.108016026816	0.0587932339123847	0.0215656817577415	0.00541279852061255	0.00401065654659513	1.30808693669798e-05	0	0	0.0024	0	1.30808693669798e-05	0.00241308086936698	92	0	34.848	0.103305785123967	0.001
13800986#1	2316.63209309697	13.475058449178	7.23602136709638	2.67714507549138	0.666782755718805	0.490653480536883	0.00161739402499473	0	0	0	0	0.00161739402499473	0.00161739402499473	92	0	35.82	12.5979899497487	0.12535
13801323	1692.8927853028	9.7463902608576	5.18253285756877	1.82839821686795	0.421323921534734	0.340864348703627	0.000400639303457832	5.05787418156105e-06	0.000623776908023483	0.046008	0	0.000405697177639393	0.0470374740856629	280	0	13.824	4.9921875	0.01917
13801868#0	483.049056996318	2.709481416096	1.50310665816298	0.526219503329926	0.128168830004127	0.10258106673344	0.000112839544244603	0	0	0.014664	0	0.000112839544244603	0.0147768395442446	280	0	18.576	1.18410852713178	0.00611
13801868#1	472.538387643884	2.67826361558046	1.48840540105432	0.538500763879919	0.136699181824235	0.102540165323287	8.2516406365109e-05	0	0	0.014712	0	8.2516406365109e-05	0.0147945164063651	367	0	33.012	0.668484187568157	0.00613
13802005	2007.725955405	11.38890763584	6.32252923285296	2.28913057078917	0.580778815749931	0.435348605414906	0.000322490632824576	4.32469198252863e-06	0.000720980533525595	0.0576	0	0.000326815324807105	0.0586477958583327	399	14	33.12	2.60869565217391	0.024
13836129#0	86.4235835763706	0.50042551667076	0.263589404910469	0.0932057150676548	0.0212123819473646	0.0171875752937123	0.000337746315577167	0	0	0	0	0.000337746315577167	0.000337746315577167	17	0	12.924	4.39554317548747	0.01578
