edgeid	co2 (g)	co (g)	nox (g)	vocs (g)	pm10 (g)	pm25 (g)	ghg_cost (€/veh)	nox_cost (€/veh)	noise_cost (€/veh)	tc_cost (€/veh)	rc_cost (€/veh)	emissions_indicator (€/veh)	eco_indicator (€/veh)	totalvehicles	totalrouting	speed (km/h)	ttime (s)	length (km)
14326258	2642.48302991712	14.8082984013348	8.34543625459925	2.9890141005321	0.763935157024002	0.579052529940448	0.000842438317147042	2.91257011511193e-05	0.00271132919875508	0.145848	0.257940585987853	0.000871564018298162	0.407371479204906	201	64	31.32	6.98505747126437	0.06077
14326464#0	977.04757489386	6.3691862231151	2.8681090058813	1.18584725090416	0.266381444817292	0.183690666855129	0.000192476373918816	0	0	0.03828	0	0.000192476373918816	0.0384724763739188	333	0	43.524	1.31927212572374	0.01595
14326464#1	915.663202889931	6.08617495373904	2.64860420932998	1.12003609273902	0.246731040804257	0.16843037339604	0.000181212380609119	0	0	0.036144	0	0.000181212380609119	0.0363252123806091	333	0	44.568	1.21647819063005	0.01506
14326464#2	2376.26578338232	13.408206843528	7.49335292318441	2.70046910517322	0.687477714186494	0.517688162937019	0.000457254890163552	0	0	0.080688	0	0.000457254890163552	0.0811452548901636	333	0	32.4	3.73555555555556	0.03362
14326464#3	1634.52951423477	9.42636981853584	5.12109459487995	1.88072673884024	0.471542943529869	0.349042121257996	0.000314980903035114	0	0	0.057912	0	0.000314980903035114	0.0582269809030351	333	0	34.992	2.48251028806584	0.02413
14326464#4	2015.45982672136	11.1368589464866	6.37189571347394	2.24837740581303	0.576511879816771	0.445761694710495	0.00038883428935104	0	0	0.062616	0	0.00038883428935104	0.063004834289351	333	0	27.648	3.39713541666667	0.02609
14326464#5	1490.42902594824	8.4914466260274	4.6877235398775	1.70365361015619	0.430954288867332	0.321904121617364	0.000286918721944295	0	0	0.051696	0	0.000286918721944295	0.0519829187219443	333	0	33.66	2.30374331550802	0.02154
14326464#6	2486.97287332152	13.7401736048676	7.8234003567928	2.73839752252933	0.691612827279025	0.545093640982188	0.000483215292293328	0	0	0.070488	0	0.000483215292293328	0.0709712152922933	333	0	23.256	4.54643962848297	0.02937
14326464#7	982.014878093592	5.4155434810464	3.09705676130168	1.08619792829186	0.276533283138538	0.216503658067166	0.00018045835728315	0	0	0.02736	0	0.00018045835728315	0.0275404583572832	351	0	24.912	1.64739884393064	0.0114
14326487#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01257
14326487#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726
14326487#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08503
14326493#0	10113.9666483192	64.4706665268019	30.1491890343729	12.1646059481231	2.79309019346068	1.94893909932634	0.00179395035020208	0	0	0.354816	0	0.00179395035020208	0.356609950350202	368	0	42.264	12.5928449744463	0.14784
14326493#1	1263.86490791594	7.1297701919892	3.91874138339585	1.37362233171006	0.330512820904617	0.265359824732471	0.000226569638879303	0	0	0.02856	0	0.000226569638879303	0.0287865696388793	366	0	17.388	2.46376811594203	0.0119
14326493#2	2747.4099062575	15.5633080064952	8.65507936096277	3.12988800983634	0.794812227243011	0.596475960244159	0.000536795589086964	0	0	0.095592	0	0.000536795589086964	0.0961287955890869	328	0	32.94	4.35300546448087	0.03983
14326493#3	651.199722033911	4.0981303614636	1.9569119465404	0.779129490377583	0.18109589405082	0.127235539106071	0.000124313990859555	0	0	0.02448	0	0.000124313990859555	0.0246043139908595	341	0	41.508	0.884648742411101	0.0102
14326493#4	828.077070245745	5.61987511377024	2.35405049308156	1.02135168804109	0.22021345696781	0.148725416341304	0.000159457714646569	0	0	0.031848	0	0.000159457714646569	0.0320074577146466	344	0	45.648	1.04652996845426	0.01327
14326558#0	1126.55108592499	6.2581396217634	3.52808019500228	1.23380092305419	0.307094059632821	0.243937795253056	0.000204574039566294	0	0	0.028296	0	0.000204574039566294	0.0285005740395663	358	0	21.06	2.01538461538462	0.01179
14326558#1	6435.21406544404	35.6754203153821	20.3504780870648	7.21072497140809	1.85003295569734	1.42132078242495	0.0011533492241788	0	0	0.190632	0	0.0011533492241788	0.191785349224179	358	0	28.908	9.89165628891656	0.07943
14326558#2	2474.83770679322	14.862291613795	7.35126450688717	2.64826499824566	0.554071284931087	0.451465742599137	0.000466408936871556	0	0	0.045456	0	0.000466408936871556	0.0459224089368716	358	0	7.668	8.89201877934272	0.01894
14326558#3	4357.42180619895	26.4094016795558	12.8442056147568	4.65453580763218	0.951645510682422	0.775806517339829	0.000925017827714009	0	0	0.087168	0	0.000925017827714009	0.088093017827714	319	0	6.408	20.4044943820225	0.03632
14326558#4	1139.18240470304	7.105051076382	3.26633877552816	1.2103371831827	0.228872077745635	0.186470449085455	0.000247678419550268	0	0	0.021048	0	0.000247678419550268	0.0212956784195503	315	0	2.52	12.5285714285714	0.00877
14326558#5	411.124927724192	2.3493539055168	1.26455987661789	0.444945376189959	0.104177922528454	0.0840870982861331	8.70146310693909e-05	0	0	0.01032	0	8.70146310693909e-05	0.0104070146310694	312	0	15.048	1.02870813397129	0.0043
14326572#0	2717.07613540683	17.1818539596663	8.14078858368346	3.2573086931861	0.753650062948966	0.528129195193917	0.000740800283887484	0	0	0.146136	0	0.000740800283887484	0.146876800283887	239	0	41.796	5.24461670973299	0.06089
14326572#1	1473.45392718081	10.0709723024316	4.16242382103593	1.82249763694833	0.390040202889112	0.262467072990452	0.00040912537215352	0	0	0.08172	0	0.00040912537215352	0.0821291253721535	239	0	46.008	2.66431924882629	0.03405
14326572#2	1909.61601642625	12.6840639158625	5.52665068297798	2.33519893891703	0.514774473934961	0.351533576406971	0.000526469237921508	0	0	0.105	0	0.000526469237921508	0.105526469237921	239	0	44.532	3.53678253839935	0.04375
14326572#3	722.652509651444	4.0735687897464	2.27936576290417	0.820722006356844	0.209063646169453	0.157571205907537	0.000193745728056606	0	0	0.034104	0	0.000193745728056606	0.0342977457280566	239	0	32.256	1.5859375	0.01421
14326733	122.32181491284	0.69055527226032	0.385683903359904	0.139055371874908	0.0353892681268991	0.026637032601365	0.000132850767248585	1.78512016242412e-06	0.00133503598792663	0.023472	0	0.000134635887411009	0.0249416718753376	59	16	32.472	1.08425720620843	0.00978
14327260#0	7524.37894288494	48.1438155319296	22.3746905765306	9.06379810033077	2.07359742195665	1.44401471079425	0.00168336387786965	0	0	0.333312	0	0.00168336387786965	0.33499536387787	292	75	42.48	11.7694915254237	0.13888
14327260#1	5531.81588939136	30.7125890743428	17.3313789426454	6.06097225145604	1.51063679634763	1.19924289109133	0.00123531369331736	0	0	0.171624	0	0.00123531369331736	0.172859313693317	291	74	21.24	12.1203389830508	0.07151
14327260#2	4671.18533423428	28.1403407489715	13.8396837121858	4.99548118179769	1.03706262619184	0.845192141865603	0.00108439945655645	0	0	0.104472	0	0.00108439945655645	0.105556399456556	291	74	7.236	21.6567164179104	0.04353
14327274	2154.67240147976	12.0528006451836	6.8071189914228	2.43395388552875	0.622638525620671	0.472851343151369	0.000472883637794064	7.85962893847131e-06	0.00121504972790392	0.081384	0.159097860346831	0.000480743266732535	0.242177653341468	292	75	30.996	3.93844367015099	0.03391
14327318#0	3759.62862386287	21.8941793639083	11.7380882454797	4.34721477787211	1.08173218533945	0.795369380974492	0.000637255740249442	0	0	0.118704	0	0.000637255740249442	0.119341255740249	379	0	35.928	4.95591182364729	0.04946
14327318#1	5784.23465648571	40.3117187618304	16.0424665168636	7.21007990079214	1.51143927241019	1.00704307673718	0.00100471798490916	0	0	0.200544	0	0.00100471798490916	0.201548717984909	384	0	46.98	6.40306513409962	0.08356
14327318#2	6373.46062199763	41.6845880216064	18.6642544826252	7.74575940322282	1.7342623147884	1.19385088755597	0.00108963458531795	0	0	0.21684	0	0.00108963458531795	0.217929634585318	384	0	43.704	7.44233937397035	0.09035
14327318#3	1170.90870894857	6.4622668321752	3.68780537841035	1.29175299553441	0.327489954736614	0.257385879936508	0.000199612139297235	0	0	0.029616	0	0.000199612139297235	0.0298156121392972	379	0	23.976	1.85285285285285	0.01234
14327351#0	348.749264975047	2.09089631510784	1.07560570850907	0.408745161803215	0.0992768639574146	0.0716790625474445	0.00140612443209094	0	0	0	0	0.00140612443209094	0.00140612443209094	16	0	38.304	10.5535714285714	0.11229
14327351#1	2.87588488006861	0.020384141568	0.00783896342908923	0.00360901780312392	0.000742801801851175	0.000490690426236069	1.20439358758694e-05	0	0	0.0024	0	1.20439358758694e-05	0.00241204393587587	16	0	47.808	0.0753012048192771	0.001
14327351#2	352.188848735247	1.98113480050272	1.09393634399919	0.383198888126308	0.0927629502067652	0.0743664932462588	0.00144203268398256	0	0	0	0	0.00144203268398256	0.00144203268398256	16	0	17.964	15.4048096192385	0.07687
14327438	2408.98752572909	14.8146767134733	7.00708974813387	2.56619618705297	0.504889953110905	0.411645553962048	0.0022788822483162	8.61914476633304e-05	0.00878995433789954	0	0.257772814194128	0.00236507369597953	0.268927842228007	72	0	4.428	69.0081300813008	0.08488
14327505#0	95.9468104127953	0.5308154332389	0.303393920098575	0.107233678407759	0.0275090221696776	0.0212128954277756	0.000136897302173655	0	0	0.022296	0	0.000136897302173655	0.0224328973021737	45	0	28.188	1.18646232439336	0.00929
14327505#1	1160.74374585031	6.5803151942226	3.58804894545056	1.25935144093958	0.299881509426431	0.24131179423874	0.00169669947072908	0	0	0	0	0.00169669947072908	0.00169669947072908	45	0	16.452	19.0328227571116	0.08698
14327505#2	5484.57859287903	31.7447545962871	17.161861265474	6.32243970789158	1.58078530315275	1.16714537113966	0.00114684905998457	0	0	0.211944	0	0.00114684905998457	0.213090849059985	307	74	35.352	8.9928716904277	0.08831
14327505#3	2101.59981152404	12.7205707951961	6.20183088672647	2.24546296430384	0.460641804718869	0.375507929230575	0.000463333319672621	0	0	0.043872	0	0.000463333319672621	0.0443353333196726	307	74	6.588	9.98907103825137	0.01828
14327522#0	11572.2625617145	68.9213421978417	34.5997489035809	12.403550104917	2.64776510490516	2.155824613706	0.00195017931044088	0	0	0.196008	0	0.00195017931044088	0.197958179310441	399	74	8.82	33.334693877551	0.08167
14327522#1	4232.36383667574	23.34148445244	13.3659948129083	4.69794565848608	1.20090183976021	0.935345256686265	0.000707708094123072	0	0	0.110208	0	0.000707708094123072	0.110915708094123	385	72	26.1	6.33379310344828	0.04592
14327522#2	1520.43921737012	8.80030598825808	4.75762475989874	1.75271173865891	0.43822655258808	0.323556963329286	0.000426221109146116	0	0	0.078768	0	0.000426221109146116	0.0791942211091461	229	72	35.352	3.34215885947047	0.03282
14327522#3	541.378475805953	3.15395878965552	1.69000910849974	0.626110816575906	0.155748486458353	0.114487692960961	0.000140242034545832	0	0	0.026136	0	0.000140242034545832	0.0262762420345458	248	72	35.964	1.09009009009009	0.01089
14327522#4	2155.84908971933	12.5845980336998	6.7247738671675	2.49569320144551	0.619830566011304	0.455024345723047	0.000558602699057128	0	0	0.104352	0	0.000558602699057128	0.104910602699057	248	72	36.144	4.33067729083665	0.04348
14327522#5	1053.61777722952	6.73721273422512	3.13436485452779	1.26885443767713	0.290462333399763	0.202339998163768	0.000277499471277536	0	0	0.054936	0	0.000277499471277536	0.0552134994712775	248	72	42.444	1.94147582697201	0.02289
14327522#6	9096.65184963203	51.1352908806701	28.2673716576083	9.90040142057977	2.40017110407012	1.9234422327839	0.00240206902261893	0	0	0.12852	0	0.00240206902261893	0.130922069022619	248	72	18.108	25.5506958250497	0.12852
14327545#0	11391.1285420016	66.2714823611333	34.6338439729599	12.2711498489226	2.7639423423493	2.24197510864922	0.00300940730294165	0	0	0.13794	0	0.00300940730294165	0.140949407302942	252	0	12.204	40.6902654867257	0.13794
14327545#1	838.490767009047	5.1729828795576	2.43136283739598	0.892678149695103	0.174100997455842	0.14193489540619	0.000230573661011022	0	0	0.020376	0	0.000230573661011022	0.020606573661011	248	0	3.996	7.64864864864865	0.00849
14327867	2632.1562427239	14.6340389167963	8.23843397953144	2.88108674200412	0.715704331143752	0.568984999478593	0.000485036783148372	2.10996973771527e-05	0.00214501920912725	0.066672	0	0.000506136480525524	0.0693231556896528	353	0	20.808	4.80622837370242	0.02778
14327868#0	212.953524879104	1.200412122048	0.671690705029604	0.241852954034353	0.0616075358229042	0.0464335808280053	0.000189519044334048	0	0	0.03336	0	0.000189519044334048	0.0335495190443341	72	0	32.256	1.55133928571429	0.0139
14327868#1	195.119712834212	1.09803973018176	0.61567912583532	0.22135391270108	0.0564421840046014	0.0426065251332188	0.000173645505932768	0	0	0.030432	0	0.000173645505932768	0.0306056455059328	72	0	32.004	1.42632170978628	0.01268
14327868#2	1385.12578168191	7.63855146239616	4.37382829960597	1.53698699443074	0.392767458417832	0.306063218113696	0.00123868097502516	0	0	0	0	0.00123868097502516	0.00123868097502516	72	0	25.992	11.1052631578947	0.08018
14328357#0	1855.81250803191	10.9051432926912	5.77380212160315	2.1551855916567	0.532397134542959	0.389164924545761	0.00110515952748763	0	0	0	0	0.00110515952748763	0.00110515952748763	108	0	36.72	8.49607843137255	0.08666
14328357#1	967.020306878552	5.62922545692816	3.01961741826587	1.11793826875345	0.278267053844263	0.204656188371395	0.000575173911897795	0	0	0.107088	0	0.000575173911897795	0.107663173911898	108	0	35.892	4.47542627883651	0.04462
14328357#2	1667.50415118225	9.2110210663356	5.27137704427031	1.85908474757674	0.476583927503527	0.368821600299212	0.00119056074746476	0	0	0	0	0.00119056074746476	0.00119056074746476	90	0	27.468	10.4298820445609	0.07958
14328357#3	1462.64042995799	8.98293531801264	4.259845796518	1.55847822578935	0.307733162511788	0.250906470146443	0.001118769337579	0	0	0.100488	0	0.001118769337579	0.101606769337579	89	0	4.608	32.7109375	0.04187
14328357#4	384.380803637048	2.18917204398336	1.18477834841091	0.41641759008144	0.0981943332379765	0.0791622160565425	0.000218462527665083	0	0	0.026304	0	0.000218462527665083	0.0265224625276651	116	0	15.624	2.52534562211982	0.01096
14328357#5	529.264580185099	3.1926011453952	1.56638399796732	0.565865542463846	0.117089358101429	0.0954335249846689	0.000308389682650287	0	0	0.029568	0	0.000308389682650287	0.0298763896826503	116	0	7.056	6.28571428571429	0.01232
14328446#0	801.744262055002	4.74638792105268	2.48669387691217	0.934313767384854	0.229385755734581	0.1668920774938	0.000388113644153734	0	0	0.073584	0	0.000388113644153734	0.0739721136441537	133	61	37.332	2.95660559305689	0.03066
14328446#1	1640.22941709967	10.9773021258768	4.71825945029586	2.01183218512193	0.440084619649879	0.299359938685728	0.000814095147840198	0	0	0.0677	0	0.000814095147840198	0.0685140951478402	133	61	44.928	5.42467948717949	0.0677
14328446#10	3408.25177574414	21.8485317414125	10.1221474269607	4.10870165234954	0.938260452031335	0.652732764043445	0.000725542903586796	0	0	0.143736	0	0.000725542903586796	0.144461542903587	307	133	42.588	5.0625528317836	0.05989
14328446#11	2153.20149430825	12.0018784941166	6.72751709222428	2.35307099447486	0.581103009085918	0.463034605000186	0.000457014937685338	0	0	0.061704	0	0.000457014937685338	0.0621610149376853	307	133	20.088	4.60752688172043	0.02571
14328446#12	875.226688680236	5.24920254767856	2.60251087025584	0.936797874172928	0.196625757028547	0.160197807423377	0.000192873306757513	0	0	0.018888	0	0.000192873306757513	0.0190808733067575	306	133	7.848	3.61009174311927	0.00787
14328446#13	586.580763263943	3.2347169804928	1.85211926545442	0.6507486907893	0.166259407086186	0.12959909252728	0.000124252400743648	0	0	0.019272	0	0.000124252400743648	0.0193962524007436	304	133	25.92	1.11527777777778	0.00803
14328446#14	1369.50706336263	8.0272025689536	4.26511619969002	1.58852358433255	0.39322416626132	0.287900383689409	0.000289639169117376	0	0	0.05436	0	0.000289639169117376	0.0546496391691174	304	133	36.504	2.23372781065089	0.02265
14328446#15	1256.78340399283	7.6996867909824	3.8347806257204	1.4868940776655	0.354292064489344	0.252629119395273	0.000267706217447759	0	0	0.052056	0	0.000267706217447759	0.0523237062174478	304	133	39.816	1.96112115732369	0.02169
14328446#2	771.797090007281	4.5207723330861	2.33574087263569	0.830138006373674	0.184169584580521	0.149592843360671	0.000387476237288129	0	0	0.041496	0	0.000387476237288129	0.0418834762372881	133	61	11.196	5.55948553054662	0.01729
14328446#3	822.881724564091	5.1010333910802	2.37463271299156	0.875278469074217	0.168439589294285	0.137290305706709	0.00042272746640008	0	0	0.03672	0	0.00042272746640008	0.0371427274664001	133	61	3.348	16.4516129032258	0.0153
14328446#4	4437.03516323417	28.3364901213101	13.210429375541	5.34072597867158	1.22406334681535	0.853266781644226	0.00114520925562293	0	0	0.226632	0	0.00114520925562293	0.227777209255623	253	133	42.372	8.02293967714528	0.09443
14328446#5	7104.35254203336	41.3913359868624	21.5793211254815	7.65063620805493	1.71774489286615	1.39378124783921	0.00179270421707932	0	0	0.19608	0	0.00179270421707932	0.197872704217079	264	133	11.988	24.5345345345345	0.0817
14328446#6	2380.32624142527	14.3202476659296	7.32950579789382	2.79407090245544	0.676604147433388	0.487524320447124	0.000519065776636946	0	0	0.099744	0	0.000519065776636946	0.100263065776637	296	133	38.556	3.88048552754435	0.04156
14328446#7	53.8497398737899	0.361893239616	0.154371569978616	0.0661593256128045	0.014410460189373	0.00978150492259844	1.20215143627066e-05	0	0	0.0024	0	1.20215143627066e-05	0.00241202151436271	296	133	45.144	0.0797448165869219	0.001
