edgeid	co2 (g)	co (g)	nox (g)	vocs (g)	pm10 (g)	pm25 (g)	ghg_cost (€/veh)	nox_cost (€/veh)	noise_cost (€/veh)	tc_cost (€/veh)	rc_cost (€/veh)	emissions_indicator (€/veh)	eco_indicator (€/veh)	totalvehicles	totalrouting	speed (km/h)	ttime (s)	length (km)
14326464#6	5000.58932084401	30.908084308596	14.4733253259869	5.32190338711841	1.03259472446565	0.841757217080098	0.000802992442452775	0	0	0.070488	0	0.000802992442452775	0.0712909924424528	425	146	3.744	28.2403846153846	0.02937
14326464#7	1781.7303735327	10.6637765202	5.30682182820446	1.90785294947042	0.402479350419215	0.327857355218563	0.000277241777268004	0	0	0.02736	0	0.000277241777268004	0.027637241777268	433	142	8.136	5.04424778761062	0.0114
14326487#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01257
14326487#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726
14326487#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08503
14326493#0	14911.8243660172	92.2722937571635	45.2545515597848	17.7165682794922	4.18325511851697	2.9663361840752	0.00181507749577628	0	0	0.354816	0	0.00181507749577628	0.356631077495776	533	178	40.464	13.153024911032	0.14784
14326493#1	2132.42077230955	12.4967225994702	6.45127886651366	2.29336302336047	0.508228092543958	0.4128482020233	0.000267196590819407	0	0	0.02856	0	0.000267196590819407	0.0288271965908194	533	178	11.124	3.85113268608414	0.0119
14326493#2	4040.39710440166	22.9452316586808	12.7196552999022	4.60979260699039	1.16867227842635	0.87521454402465	0.000533939631643691	0	0	0.095592	0	0.000533939631643691	0.0961259396316437	485	173	33.264	4.31060606060606	0.03983
14326493#3	950.353972657764	5.987950377516	2.8538038599332	1.13761523284161	0.264120094144367	0.185447035564577	0.000124257956076749	0	0	0.02448	0	0.000124257956076749	0.0246042579560767	498	173	41.58	0.883116883116883	0.0102
14326493#4	1205.07683837162	8.20160169342192	3.41727185985482	1.48801837580351	0.319884586898607	0.215727577441031	0.000159448983324497	0	0	0.031848	0	0.000159448983324497	0.0320074489833245	501	173	45.792	1.04323899371069	0.01327
14326558#0	2065.88144635821	12.745243923588	5.99041465066843	2.19938883000794	0.428951676736353	0.349700531654485	0.000320195932075376	0	0	0.028296	0	0.000320195932075376	0.0286161959320754	440	142	3.996	10.6216216216216	0.01179
14326558#1	14378.1291209331	89.8665453876029	41.1308513592793	15.2701345247913	2.86966698287683	2.33760084917951	0.00226036251678441	0	0	0.190632	0	0.00226036251678441	0.192892362516784	436	141	2.232	128.112903225806	0.07943
14326558#2	3241.07595991196	20.321975827872	9.23887150037026	3.44009510570266	0.640417584426935	0.521517095180666	0.000545160740426376	0	0	0.045456	0	0.000545160740426376	0.0460011607404264	408	130	1.8	37.88	0.01894
14326558#3	5662.80732335723	35.4689541477466	16.1613498370644	6.01173026214819	1.12270107992675	0.914357669764951	0.00104145606210587	0	0	0.087168	0	0.00104145606210587	0.0882094560621059	373	126	1.944	67.2592592592593	0.03632
14326558#4	1359.11662495507	8.53990279385784	3.86492648810008	1.44199874152579	0.266743686530088	0.217169879528534	0.000254355121706204	0	0	0.021048	0	0.000254355121706204	0.0213023551217062	367	121	1.512	20.8809523809524	0.00877
14326558#5	631.203540160248	3.9128227530282	1.82149697857808	0.671395234349573	0.129204066504226	0.105310549991451	0.000118805758530741	0	0	0.01032	0	0.000118805758530741	0.0104388057585307	363	118	3.348	4.62365591397849	0.0043
14326572#0	4240.29995380989	25.8530524237222	12.9708634379951	5.00633110669104	1.19808696549919	0.856638729562262	0.00075367324936642	0	0	0.146136	0	0.00075367324936642	0.146889673249366	364	162	39.492	5.55059252506837	0.06089
14326572#1	2282.52603926964	14.840403716502	6.71296528760535	2.76739151425778	0.623266402610178	0.430380386858187	0.000411111258236287	0	0	0.08172	0	0.000411111258236287	0.0821311112582363	364	162	43.38	2.82572614107884	0.03405
14326572#2	3051.84903077731	18.56780945565	9.34552773801056	3.59990819004666	0.863138651709855	0.617892911680721	0.000542231390036868	0	0	0.105	0	0.000542231390036868	0.105542231390037	364	162	39.348	4.00274473924977	0.04375
14326572#3	1159.27230303682	6.43801413289944	3.66579955830497	1.30140031661619	0.333811613601603	0.25576983561806	0.000204263875872153	0	0	0.034104	0	0.000204263875872153	0.0343082638758722	364	162	29.412	1.73929008567931	0.01421
14326733	65.1065914622043	0.37071035169408	0.204810257338303	0.074395369065689	0.0188268155001847	0.0140694951445105	0.000130421811037768	1.74596037650087e-06	0.000642123287671233	0.023472	0	0.000132167771414269	0.0242462910590855	32	0	33.588	1.04823151125402	0.00978
14327260#0	7772.57643684249	51.4170549228672	22.5666669001706	9.48931604339293	2.10050172571876	1.43743811872644	0.00167202881402097	0	0	0.333312	0	0.00167202881402097	0.334984028814021	306	89	44.316	11.2818846466288	0.13888
14327260#1	5208.15545633169	28.7224199924966	16.4470172359489	5.78043902588356	1.47746155492484	1.1509359898046	0.00110297522124445	0	0	0.171624	0	0.00110297522124445	0.172726975221244	304	87	26.064	9.87707182320442	0.07151
14327260#2	4923.53177884486	29.8326047842154	14.5162107018547	5.25951048505859	1.07606042517028	0.877224243769098	0.00110758123053194	0	0	0.104472	0	0.00110758123053194	0.105579581230532	301	85	6.444	24.3184357541899	0.04353
14327274	2271.38577417796	12.6841350630154	7.1778747117612	2.56240708015911	0.656014207863219	0.499132797170491	0.000475743126593917	7.91001105005827e-06	0.00115945921747695	0.081384	0.15181887327214	0.000483653137643975	0.23484598562726	306	89	30.672	3.98004694835681	0.03391
14327318#0	3769.66390094398	21.9098439072793	11.7779589747338	4.35462417290948	1.08524743373493	0.79899863212226	0.000638807601482153	0	0	0.118704	0	0.000638807601482153	0.119342807601482	379	0	35.748	4.98086606243706	0.04946
14327318#1	5783.41067997163	40.3353614555136	16.0286168557508	7.21114518163968	1.51047730671104	1.00602928840795	0.00100477027526158	0	0	0.200544	0	0.00100477027526158	0.201548770275262	384	0	47.016	6.39816232771822	0.08356
14327318#2	6451.81724867062	41.1010366096512	19.2402706610236	7.75797834428227	1.78235920561422	1.24409157484688	0.00109655239296878	0	0	0.21684	0	0.00109655239296878	0.217936552392969	384	0	42.228	7.70247229326513	0.09035
14327318#3	1181.86124401923	6.52655203137456	3.71968569048692	1.3023272546112	0.329437772707144	0.259357838060786	0.000201647332974898	0	0	0.029616	0	0.000201647332974898	0.0298176473329749	379	0	23.544	1.8868501529052	0.01234
14327351#0	346.401527603951	2.09236469101344	1.06458559086528	0.407329557524281	0.0982916379691999	0.0706576383717256	0.0013984044507443	0	0	0	0	0.0013984044507443	0.0013984044507443	16	0	38.844	10.4068582020389	0.11229
14327351#1	2.8723910991872	0.02054156928	0.00775371813039178	0.0036174774286336	0.000737272209997824	0.000484846740913357	1.2059058621696e-05	0	0	0.0024	0	1.2059058621696e-05	0.0024120590586217	16	0	48.24	0.0746268656716418	0.001
14327351#2	334.432799180533	1.86311978247552	1.04528752320376	0.365591364618172	0.0903944061126099	0.0719958152028754	0.00136151265579383	0	0	0	0	0.00136151265579383	0.00136151265579383	16	0	20.232	13.6779359430605	0.07687
14327438	2685.79726278423	16.5345546428544	7.80422170348093	2.86050214858593	0.561162533736198	0.45751405695893	0.00228762241454404	8.63540231177307e-05	0.00875856164383562	0	0.231995532774715	0.00237397643766177	0.243128070856212	80	0	4.284	71.327731092437	0.08488
14327505#0	66.719512753389	0.3704279825184	0.210980806683752	0.0748791987228436	0.0192076863307373	0.0147228258652579	0.000133731400848335	0	0	0.022296	0	0.000133731400848335	0.0224297314008483	32	0	29.34	1.1398773006135	0.00929
14327505#1	921.491887844005	5.37657160526976	2.79626554293224	0.992019029851314	0.222015853295504	0.180198014667609	0.00191956724802217	0	0	0	0	0.00191956724802217	0.00191956724802217	32	0	11.772	26.5993883792049	0.08698
14327505#2	3985.14408642357	23.207467584798	12.4421791717633	4.60797567996229	1.1466182042923	0.843078373484712	0.00113780943027554	0	0	0.211944	0	0.00113780943027554	0.213081809430276	225	0	35.928	8.84869739478958	0.08831
14327505#3	1519.31441150933	9.157514979258	4.49943382579047	1.62462800597009	0.336832020506234	0.274522167216383	0.000456259859419813	0	0	0.043872	0	0.000456259859419813	0.0443282598594198	225	0	7.164	9.18592964824121	0.01828
14327522#0	9505.70132668474	56.4972432069078	28.4654766508871	10.1927693734784	2.18647937321287	1.77983453861018	0.0019352217642016	0	0	0.196008	0	0.0019352217642016	0.197943221764202	330	0	9.108	32.2806324110672	0.08167
14327522#1	3238.87921215498	18.0020441862106	10.2412233895159	3.6389372974787	0.93321085136893	0.71419900157687	0.000657278884266809	0	0	0.110208	0	0.000657278884266809	0.110865278884267	316	0	29.628	5.57958687727825	0.04592
14327522#2	1064.19788534663	6.3029708206344	3.30008638382934	1.24042140113807	0.304424081042508	0.221425372101936	0.000415281021579486	0	0	0.078768	0	0.000415281021579486	0.0791832810215795	165	0	37.368	3.16184971098266	0.03282
14327522#3	377.31572021722	2.25561965268816	1.16526170099941	0.441654871266279	0.10753831942679	0.0777780972883996	0.000136682147004734	0	0	0.026136	0	0.000136682147004734	0.0262726821470047	178	0	38.088	1.02930056710775	0.01089
14327522#4	1519.45010299543	9.0074580856512	4.70999751605086	1.77179592694235	0.434503632324822	0.315863526375321	0.000549703623415707	0	0	0.104352	0	0.000549703623415707	0.104901703623416	178	0	37.44	4.18076923076923	0.04348
14327522#5	746.703359865045	4.91304604463316	2.17692076482713	0.909664207463834	0.202454513182611	0.138933716967369	0.000275786773008557	0	0	0.054936	0	0.000275786773008557	0.0552117867730086	178	0	44.028	1.87162714636141	0.02289
14327522#6	7750.51472252897	45.521874580896	23.4113512525198	8.33141632633229	1.83703357675579	1.49285597474278	0.00291077428736909	0	0	0	0	0.00291077428736909	0.00291077428736909	178	0	10.8	42.84	0.12852
14327545#0	11426.5841360557	66.4618739810256	34.7472089588448	12.3100342595733	2.7741631591286	2.25014784103527	0.00300652730576567	0	0	0.13794	0	0.00300652730576567	0.140946527305766	253	0	12.24	40.5705882352941	0.13794
14327545#1	848.633800480931	5.2355592853587	2.46077448462254	0.903476675699479	0.176207057908937	0.143651849786104	0.000230573661011022	0	0	0.020376	0	0.000230573661011022	0.020606573661011	251	0	3.996	7.64864864864865	0.00849
14327867	2321.51537895163	12.846551163215	7.29217082604811	2.5510696491105	0.641246211380549	0.506891313906297	0.000465795366349683	2.04111037534645e-05	0.00216930319351966	0.066672	0	0.000486206470103147	0.0693275096636228	323	0	22.464	4.45192307692308	0.02778
14327868#0	239.02217081897	1.34234208192	0.754547296919879	0.270779871906714	0.069126177324417	0.0522840999709524	0.000191446875537706	0	0	0.03336	0	0.000191446875537706	0.0335514468755377	80	0	31.68	1.57954545454545	0.0139
14327868#1	219.166748481467	1.2287091393024	0.692111568915668	0.247982951270512	0.0633658454638387	0.0480099349047643	0.000175550035749772	0	0	0.030432	0	0.000175550035749772	0.0306075500357498	80	0	31.392	1.45412844036697	0.01268
14327868#2	1548.26162992248	8.5373794587264	4.88750497173559	1.71650794607237	0.438255838582262	0.341948193702624	0.00124666865081205	0	0	0	0	0.00124666865081205	0.00124666865081205	80	0	25.704	11.2296918767507	0.08018
14328357#0	1569.30001166786	9.19443856464588	4.88814404165173	1.81990632136684	0.450653046244073	0.330035831048621	0.00110868261279533	0	0	0	0	0.00110868261279533	0.00110868261279533	91	0	36.468	8.55478775913129	0.08666
14328357#1	816.108389682652	4.74517952602512	2.5494890864282	0.94292947265182	0.234922621014287	0.172913467511274	0.000576013912482553	0	0	0.04462	0	0.000576013912482553	0.0451960139124826	91	0	35.784	4.48893360160966	0.04462
14328357#2	1341.33218390466	7.49042226927456	4.23878430180145	1.51319037213152	0.387399172834968	0.294755251396886	0.00111647413784559	0	0	0	0	0.00111647413784559	0.00111647413784559	77	0	30.672	9.34037558685446	0.07958
14328357#3	1226.06872143363	7.4564980093527	3.60319506718646	1.30881626075915	0.265240188360486	0.216252934172231	0.00107976840022562	0	0	0.04187	0	0.00107976840022562	0.0429497684002256	77	0	5.94	25.3757575757576	0.04187
14328357#4	350.874686491315	2.0025117016128	1.08009750289936	0.379880210693105	0.0891839431792	0.0719528502643085	0.000220532459252417	0	0	0.026304	0	0.000220532459252417	0.0265245324592524	105	0	15.264	2.58490566037736	0.01096
14328357#5	481.130152707489	2.906061753672	1.42235898990393	0.514272611391047	0.106063104212507	0.0864525902926045	0.000309876014913708	0	0	0.029568	0	0.000309876014913708	0.0298778760149137	105	0	6.876	6.45026178010471	0.01232
14328446#0	1090.23152647656	6.291884780748	3.41493438939317	1.25490883418223	0.314464716867926	0.232653171721484	0.00039980473374956	0	0	0.073584	0	0.00039980473374956	0.0739838047337496	175	105	35.064	3.14784394250513	0.03066
14328446#1	3771.65985154535	21.768727983555	11.5277656763456	4.0709316778243	0.933030005933251	0.755370661502201	0.00142978339868091	0	0	0.16248	0	0.00142978339868091	0.163909783398681	175	105	13.428	18.1501340482574	0.0677
14328446#10	5048.31657295967	31.6033433006352	14.4161365676642	5.35990996582161	1.00254899791727	0.8165449646186	0.0017140534248927	0	0	0.143736	0	0.0017140534248927	0.145450053424893	202	95	2.016	106.946428571429	0.05989
14328446#11	2037.06443669764	12.813279405403	5.78575634007753	2.16085832372936	0.398440839475107	0.324351622388014	0.000748496464536791	0	0	0.061704	0	0.000748496464536791	0.0624524964645368	187	85	1.368	67.6578947368421	0.02571
14328446#12	592.854548957535	3.7212148973748	1.68794169109672	0.629133603956917	0.116750090484872	0.0950634753579124	0.000227388202545549	0	0	0.018888	0	0.000227388202545549	0.0191153882025455	179	82	1.656	17.1086956521739	0.00787
14328446#13	551.886138288279	3.38406048486528	1.60976300519972	0.588223218441368	0.116649449683102	0.0951106620009619	0.000213332604913296	0	0	0.019272	0	0.000213332604913296	0.0194853326049133	176	81	4.824	5.99253731343283	0.00803
14328446#14	1627.59203902785	10.1377847064375	4.67338679480624	1.7296828855215	0.328341525826466	0.267539363867189	0.00063663353951976	0	0	0.05436	0	0.00063663353951976	0.0549966335395198	175	80	2.7	30.2	0.02265
14328446#15	1556.78592869181	9.7457517647712	4.44560839842132	1.65287423901669	0.309163292401582	0.251803882084425	0.000620768388477588	0	0	0.052056	0	0.000620768388477588	0.0526767683884776	172	78	2.016	38.7321428571428	0.02169
14328446#2	1129.78502202234	6.9979408703568	3.26294005325087	1.20190258382674	0.23181646341426	0.188954922628362	0.000476343792342411	0	0	0.041496	0	0.000476343792342411	0.0419723437923424	162	99	3.456	18.0104166666667	0.01729
14328446#3	1004.93100429987	6.2960460593058	2.86717011418479	1.06679835129304	0.199069462557764	0.162123193787156	0.000439135954920695	0	0	0.03672	0	0.000439135954920695	0.0371591359549207	157	97	1.908	28.8679245283019	0.0153
14328446#4	7345.53598306727	45.3416312823201	21.2885641459433	7.81946453377968	1.52280530300234	1.24143528283713	0.00256946288152418	0	0	0.09443	0	0.00256946288152418	0.0969994628815242	195	95	3.924	86.6330275229358	0.09443
14328446#5	6056.28573737254	37.562799316167	17.4673884257648	6.4412788210657	1.23770353959293	1.00878712807132	0.00226162125887835	0	0	0.19608	0	0.00226162125887835	0.198341621258878	183	84	3.276	89.7802197802198	0.0817
14328446#6	3545.42896553533	22.1421043624008	10.1510754728885	3.76594543115576	0.709377478636308	0.577891927609817	0.00117931576282098	0	0	0.099744	0	0.00117931576282098	0.100923315762821	206	100	2.34	63.9384615384615	0.04156
14328446#7	77.2596533411387	0.475127735208	0.224727325936328	0.082301558517643	0.016192538290943	0.0132020579014428	2.68482828500966e-05	0	0	0.0024	0	2.68482828500966e-05	0.0024268482828501	196	95	4.428	0.813008130081301	0.001
14328446#8	508.812146632874	3.1936996070028	1.44866095191177	0.539948323093873	0.100199727342304	0.0815873826865168	0.000182892925300295	0	0	0.015192	0	0.000182892925300295	0.0153748929253003	191	95	1.656	13.7608695652174	0.00633
14328446#9	86.0703615775327	0.540673337592	0.244832880118935	0.0913236859388931	0.0169067289477336	0.0137650562845859	2.89753742796518e-05	0	0	0.0024	0	2.89753742796518e-05	0.00242897537427965	204	95	1.548	2.32558139534884	0.001
14328611	496.872726067875	2.8179017890308	1.53554164473139	0.539012576631725	0.128245360902177	0.103214989128129	0.000308394022732975	3.18502141847894e-05	0.00596945808563798	0.037872	0	0.000340244236917764	0.0441817023225557	106	0	16.38	3.46813186813187	0.01578
14329124#0	804.289452615497	5.7092139275184	2.18882049519144	1.00991880631248	0.207522384112763	0.136985286723433	0.000236467567935849	0	0	0.047112	0	0.000236467567935849	0.0473484675679358	228	0	47.88	1.47593984962406	0.01963
14329124#1	2321.59401799638	16.4553530825376	6.32810121517514	2.91342473429432	0.599636039566884	0.396115980209395	0.000682288967368004	0	0	0.13596	0	0.000682288967368004	0.136642288967368	228	0	47.808	4.26581325301205	0.05665
14329124#2	403.032463010415	2.8609085243856	1.09682616425708	0.506074103825458	0.10399024546048	0.0686438412499325	0.000119016789159765	0	0	0.023712	0	0.000119016789159765	0.0238310167891598	227	0	47.88	0.742857142857143	0.00988
14333321#0	24.3275812801647	0.1356150040704	0.07689800464152	0.0274050757167754	0.00702122853233825	0.00535310284966078	0.000155944330049739	0	0	0	0	0.000155944330049739	0.000155944330049739	10	0	30.312	1.31116389548694	0.01104
14333321#1	329.777806449476	1.866087149379	1.03918265080815	0.375440126284668	0.0954070523136512	0.0716650664203619	0.00211330904067854	0	0	0	0	0.00211330904067854	0.00211330904067854	10	0	32.796	17.1712403951701	0.15643
14333321#2	188.534075886974	1.0635479248482	0.59456225925843	0.214222181187409	0.0545444574885872	0.041082575803133	0.00120807919897487	0	0	0	0	0.00120807919897487	0.00120807919897487	10	0	32.364	9.87430478309232	0.08877
14333465#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14897
14333465#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01108
14333474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13913
14333500#0	73.5437012682273	0.4060044659328	0.232441295383959	0.0818955996562993	0.0209825236766629	0.0162662925607491	0.000590986059024604	0	0	0	0	0.000590986059024604	0.000590986059024604	8	0	27.108	5.2058432934927	0.0392
14333500#1	15.1711883459033	0.08543680989312	0.0478632747398858	0.0172191121777189	0.00438879562987283	0.00331077602271605	0.000121513876876835	0	0	0	0	0.000121513876876835	0.000121513876876835	8	0	32.112	0.996636771300448	0.00889
14333500#2	2.1594955433897	0.01201653768	0.00675498335280311	0.00236238609804677	0.000585672514381291	0.000465988633175399	1.75694579367706e-05	0	0	0.0024	0	1.75694579367706e-05	0.00241756945793677	8	0	20.556	0.175131348511384	0.001
14333500#3	3.2989300601344	0.02057534112	0.00945890941493377	0.0035049854176256	0.000662784971119104	0.000539995146760653	2.8241552970384e-05	0	0	0.0024	0	2.8241552970384e-05	0.00242824155297038	8	0	2.52	1.42857142857143	0.001
14333500#4	3.38102685568154	0.02125003656	0.00961172328768026	0.00358703096057016	0.000663005433291852	0.000539770855684369	2.9030376991033e-05	0	0	0.0024	0	2.9030376991033e-05	0.00242903037699103	8	0	1.476	2.4390243902439	0.001
14333733#0	62.8421091248997	0.3599476608072	0.197330968439892	0.0720462189031816	0.0181555535502164	0.0135059127738839	0.00080601640511923	0	0	0	0	0.00080601640511923	0.00080601640511923	5	0	34.272	6.41701680672269	0.06109
14333733#1	55.8484014383124	0.319784850465	0.175387972786296	0.0640168219914585	0.0161359731315223	0.0120064804148792	0.000716295591045979	0	0	0	0	0.000716295591045979	0.000716295591045979	5	0	34.236	5.7055730809674	0.05426
14333733#2	9.333238520342	0.0530182070025	0.029379811631443	0.01065032497582	0.00269954316392505	0.00202120559070903	0.000119640641622492	0	0	0	0	0.000119640641622492	0.000119640641622492	5	0	33.3	0.965405405405405	0.00893
14333954#0	305.786232510702	1.70376660885834	0.966634624515211	0.344322174731782	0.0882326761262488	0.0673109527920898	0.000502628758170729	0	0	0	0	0.000502628758170729	0.000502628758170729	39	0	30.204	4.23241954707986	0.03551
14333954#1	857.1338429761	4.73436302533272	2.70955354531778	0.955495587283848	0.244932999531297	0.189583400327713	0.00141231011269588	0	0	0	0	0.00141231011269588	0.00141231011269588	39	0	27.432	12.3792650918635	0.09433
14333954#2	1177.27005945691	6.68376010021548	3.70648024929225	1.34295178035034	0.340529720843196	0.255081056891901	0.00175473340608941	0	0	0	0	0.00175473340608941	0.00175473340608941	43	0	33.228	14.1733477789816	0.13082
14333954#3	942.248107387254	5.3193651418368	2.97093309357406	1.07114712992546	0.272604448668055	0.205185751805045	0.00100629701817742	0	0	0	0	0.00100629701817742	0.00100629701817742	60	0	32.472	8.21286031042128	0.07408
14333954#4	426.607003633644	2.54423269975896	1.3189042596024	0.498818560577757	0.121704631726472	0.088149783746605	0.000982048832512115	0	0	0	0	0.000982048832512115	0.000982048832512115	28	0	37.908	7.41595441595442	0.07809
14333954#5	82.1882843056205	0.4856923489656	0.255108734874428	0.0956992281236008	0.0235304773018924	0.0171388572015554	0.000188935205923489	0	0	0.0149	0	0.000188935205923489	0.0150889352059235	28	0	37.188	1.44240077444337	0.0149
14333954#6	357.441932351154	2.22817292580288	1.02546659147613	0.379805930243106	0.0719314065025757	0.0586076113006066	0.000874104962239626	0	0	0	0	0.000874104962239626	0.000874104962239626	28	0	2.592	43.0694444444444	0.03101
14333980	610.742085579006	3.5196686654976	1.91395894541944	0.702474989832388	0.176221701818044	0.130507308335839	0.00163286969995463	0.000174477789389362	0.0389745053272451	0	0	0.001807347489344	0.040781852816589	24	0	34.92	12.8824742268041	0.12496
14334161#0	146.462565469883	0.80760935521728	0.462312228442374	0.162343253261856	0.041439500666756	0.0323433456872955	0.000285929503246008	0	0	0.01836	0	0.000285929503246008	0.018645929503246	33	0	25.632	2.57865168539326	0.01836
14334161#1	132.03335995872	0.76950357066	0.41210407973328	0.152727808134	0.03797991670176	0.027910952469312	0.0002570512490922	0	0	0.01997	0	0.0002570512490922	0.0202270512490922	33	0	36	1.997	0.01997
14334161#2	254.587982646117	1.505830305672	0.789932321027953	0.296561862512509	0.0728642895442774	0.0530426582506251	0.000496639650814003	0	0	0	0	0.000496639650814003	0.000496639650814003	33	0	37.26	3.78743961352657	0.0392
154505299	152.662838070505	0.8494941106155	0.477535104397225	0.167005932218794	0.0414033863135424	0.0329424839365434	0.00198728138722812	3.22701751306828e-05	0.00506849315068493	0	0	0.0020195515623588	0.00708804471304373	5	0	20.556	19.8091068301226	0.11311
156208919#0	466.361562500247	3.2501855933106	1.29344506153005	0.581322219442595	0.121861788562657	0.0811941787744739	0.000914899371370727	0	0	0	0	0.000914899371370727	0.000914899371370727	34	0	46.98	5.83065134099617	0.07609
156208919#1	266.952989080692	1.85102099146032	0.744075191144957	0.332085233845787	0.0699954511676713	0.0467574750021709	0.000522996884134321	0	0	0	0	0.000522996884134321	0.000522996884134321	34	0	46.728	3.35208012326656	0.04351
156211618#0	3511.6801375983	22.6698757455408	10.3798006204305	4.24542070723816	0.962878858353263	0.66738459154626	0.00164184286878067	0	0	0	0	0.00164184286878067	0.00164184286878067	140	0	42.984	11.3710217755444	0.13577
156211618#1	463.222866606378	3.1661014799232	1.30857834021324	0.572954854031863	0.122620420999331	0.082514117135	0.000236463651218246	0	0	0.047232	0	0.000236463651218246	0.0474684636512182	130	0	46.008	1.53990610328639	0.01968
156211618#2	23.5250700683898	0.1611369357	0.0663280596621419	0.0291226745726226	0.00621862864077669	0.0041800851481703	1.20155703976378e-05	0	0	0.0024	0	1.20155703976378e-05	0.00241201557039764	130	0	46.116	0.078064012490242	0.001
156211619	195.293463017625	1.1124885640092	0.601876372147628	0.211557110192856	0.0498649269713231	0.0402031615964676	0.000459882039030803	5.88088267201918e-06	0.00220156555772994	0	0	0.000465762921702823	0.00266732847943276	28	0	15.588	5.32332563510393	0.02305
156211620	276.408748009441	1.5307521318588	0.86767279180827	0.303498153554504	0.0761273996225578	0.0602472399838777	0.000389693268147193	5.16773368596658e-06	0.00215902322811197	0.02306	0	0.000394861001833159	0.0256138842299451	46	0	22.14	3.74959349593496	0.02306
157156090#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02196
157295454#0	573.70329116128	3.34359991434	1.79064947614672	0.663623543366	0.16502801425824	0.121276965882688	0.0019399195668846	0	0	0	0	0.0019399195668846	0.0019399195668846	19	0	36	15.071	0.15071
157295454#1	122.456414528078	0.7233365562768	0.380170041387065	0.142557754816077	0.0350649728233943	0.025547279479228	0.000414821301490897	0	0	0	0	0.000414821301490897	0.000414821301490897	19	0	37.152	3.16860465116279	0.0327
158900210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19075
159959889	2312.73722512866	15.9553440514314	6.47744225798692	2.87122159580568	0.608457148276981	0.40750260814072	0.000471926724992092	5.40296004590543e-05	0.00746071098411631	0.094248	0	0.000525956325451146	0.102234667309567	326	0	46.476	3.04182804027885	0.03927
159959890	1555.04888529217	10.7358632117453	4.3523689676611	1.93111911210082	0.408920869756412	0.273766365015012	0.000292272929841237	5.02317975716598e-05	0.0103275030312411	0.058368	0	0.000342504727412897	0.069038007758654	354	52	46.512	1.88235294117647	0.02432
159959891#0	1485.23729080624	8.9176855733907	4.57760666251136	1.74187830840579	0.422533516964015	0.304809287169379	0.000183243781357248	0	0	0.03516	0	0.000183243781357248	0.0353432437813573	523	52	38.412	1.37300843486411	0.01465
159959891#1	735.030277508003	4.68539135594208	2.19108560994308	0.884060032698483	0.202987208816382	0.141638715731983	9.17360974535153e-05	0	0	0.018144	0	9.17360974535153e-05	0.0182357360974535	523	52	42.264	0.643952299829642	0.00756
159959891#2	1445.41043820716	9.61383163741932	4.17865765023472	1.76850375123971	0.389310209564717	0.265667905685286	0.000182161889112138	0	0	0.036336	0	0.000182161889112138	0.0365181618891121	523	52	44.604	1.22195318805488	0.01514
159959891#3	20466.5321346983	114.173967020532	63.9109595898496	22.3558672806577	5.51066159811412	4.39392134507105	0.00255126420832746	0	0	0.3426	0	0.00255126420832746	0.345151264208327	523	52	19.872	25.8605072463768	0.14275
167014898	9.24668957288102	0.0509947481736	0.0291592291548554	0.0102255730966034	0.00260255228082208	0.00203821018389449	5.42267950372099e-05	5.83292385089409e-06	0.0150062266500623	0.008208	0	6.0059718888104e-05	0.0232742863689504	11	0	24.84	0.495652173913043	0.00342
167014901	815.971749113634	4.5558167882325	2.57864999416359	0.920384387917027	0.235650850075073	0.179333550525295	0.000346343681040304	1.54084949163505e-05	0.000898122108318969	0.059208	0	0.000361752175956654	0.0604678742842756	151	0	30.636	2.89894242068155	0.02467
167057944#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00894
167057944#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01028
167487325#0	26.6291836025404	0.1558255645092	0.0829864633409295	0.0308633319206225	0.00765018658167773	0.00560712173984472	0.00171170882905379	0	0	0	0	0.00171170882905379	0.00171170882905379	1	0	36.36	13.2287128712871	0.13361
167487325#1	19.7316870675818	0.11942836709496	0.060580343828806	0.0232229055777631	0.00559379770352568	0.00401638766328299	0.00127494085495627	0	0	0	0	0.00127494085495627	0.00127494085495627	1	0	38.988	9.466297322253	0.10252
167487340	16.9839832622976	0.09372560328	0.0536688336079246	0.0188950852387584	0.00483847343762746	0.00375605385856514	0.000182043311686848	6.28618988159573e-06	0.00878995433789954	0	0	0.000188329501568444	0.00897828383946799	6	0	26.82	1.61073825503356	0.012
167487341	173.825486265441	0.97900562660352	0.539506804219244	0.189038213817166	0.045641919412892	0.0366144237587331	0.00035609961845649	1.18491643611582e-05	0.00796589611872146	0.01886	0	0.000367948782817648	0.0271938449015391	32	0	17.712	3.83333333333333	0.01886
