link	cost_co2	cost_co	cost_nox	cost_vocs	cost_pm10	cost_pm25	cost_ghg	cost_nox	cost_noise	cost_tc	cost_rc	cost_emissions_indicator	cost_eco_indicator	totalvehicles	totalrouting	avgspeed	ttime	length
213577453#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
215135703#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.39
215135703#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.88
215162241#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.65
215162241#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.98
215162243#0	1665.8342465999	9.7360845072624	5.04909968811032	1.79263848606717	0.399676314990716	0.324504716095615	0.00033370997905628	0	0	0.036048	0	0.00033370997905628	0.0363817099790563	333	63	3.2	4.69375	15.02
215162243#1	1928.95506484807	11.7436140124182	5.66351836258465	2.05872875450538	0.416069120756763	0.339232753550616	0.000392977171803375	0	0	0.036432	0	0.000392977171803375	0.0368249771718034	333	63	1.61	9.42857142857143	15.18
215194131#0	59.3879156600449	0.3319489305492	0.187645221020855	0.067045989018505	0.0171575317409938	0.0130408806295279	0.000380603969401327	0	0	0	0	0.000380603969401327	0.000380603969401327	10	0	8.57	3.17619603267211	27.22
215194131#1	78.0167075573178	0.430768616496	0.246594991776043	0.0869073858433945	0.0222706596535172	0.0172559672625867	0.000501475422090404	0	0	0	0	0.000501475422090404	0.000501475422090404	10	0	7.56	4.41005291005291	33.34
215200349#0	56.0812361523299	0.3096520894704	0.177261414904159	0.0624721778381162	0.0160089570862685	0.0124042144995547	0.000156729870971266	0	0	0.025008	0	0.000156729870971266	0.0251647298709713	23	0	7.56	1.37830687830688	10.42
215200349#1	267.90082857617	1.52270995058322	0.843180104077697	0.305809730713325	0.0774834165766903	0.0579862921090185	0.000746579743149982	0	0	0	0	0.000746579743149982	0.000746579743149982	23	0	9.27	6.01833872707659	55.79
215200349#2	68.3496684844537	0.3777194623692	0.214956122320117	0.0752315169362806	0.0189849803977807	0.0149711814619733	0.00019233081680976	0	0	0.01165	0	0.00019233081680976	0.0118423308168098	23	0	6.42	1.81464174454829	11.65
215200352#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.62
215200352#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83
215210562#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.81
215210562#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.44
215301977#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.81
215301977#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66
215301977#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.65
215331280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.66
215331285#0	145.813624989637	0.87543482834304	0.433216670735468	0.156039635721325	0.0326676559242693	0.0266175920036515	0.000351315421923289	0	0	0.01428	0	0.000351315421923289	0.0146313154219233	28	0	2.14	6.67289719626168	14.28
215331285#1	165.75426445637	1.00090491770304	0.49012574990952	0.17718111655436	0.0365658607104653	0.0298046265933915	0.000400290643270298	3.62809048408321e-06	0.000562622309197652	0.01593	0	0.000403918733754381	0.016896541042952	28	0	1.92	8.296875	15.93
216144100#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.49
216159806#1	129.793903875756	0.729908300142	0.409614472035537	0.147175829551188	0.0375430039554272	0.0283587914442119	0.000184814849977809	0	0	0.032328	0	0.000184814849977809	0.0325128148499778	45	0	8.86	1.52031602708804	13.47
216159806#2	557.512980566734	3.0937253798925	1.7630146449098	0.62536063782151	0.160429206903596	0.123064895006127	0.000794732123728753	0	0	0	0	0.000794732123728753	0.000794732123728753	45	0	8.11	6.78791615289766	55.05
216159806#3	566.478957405086	3.12379771914	1.78688099761087	0.626837379735518	0.15967607288963	0.124937455383718	0.000811764336127413	0	0	0	0	0.000811764336127413	0.000811764336127413	45	0	6.96	7.39224137931035	51.45
216891254#0	1323.18814291951	9.13512561575712	3.70342248792902	1.64318558462357	0.347949991393585	0.232947280014272	0.000560750612927308	0	0	0.111984	0	0.000560750612927308	0.112544750612927	157	0	12.92	3.61145510835913	46.66
216891254#1	2203.91649330741	15.1500399364944	6.19344170081059	2.73221059742937	0.5812118974791	0.389970054930157	0.00093294169397773	0	0	0.07764	0	0.00093294169397773	0.0785729416939777	157	0	12.86	6.03732503888025	77.64
216891254#2	3297.99205747134	22.3823411553888	9.37550393318522	4.06774909736943	0.877046664041327	0.592330423655103	0.00139149987611701	0	0	0	0	0.00139149987611701	0.00139149987611701	157	0	12.68	9.13249211356467	115.8
216891255#0	507.70934462399	2.8422690426438	1.60374567673771	0.573858425984743	0.146743693402131	0.111347906333892	0.000422535881091334	0	0	0.072912	0	0.000422535881091334	0.0733345358810913	77	0	8.65	3.5121387283237	30.38
216891255#1	16.4983516700464	0.09275874069	0.052069513311477	0.0187048864727648	0.00477204898809223	0.0036054438119416	1.3729202799216e-05	0	0	0.0024	0	1.3729202799216e-05	0.00241372920279922	77	0	8.85	0.112994350282486	1
216891255#2	16.4566003858157	0.092609817762	0.0519270205587535	0.0186692202045908	0.00476039275363029	0.00359347883287093	1.36944405309754e-05	0	0	0.0024	0	1.36944405309754e-05	0.00241369444053098	77	0	8.89	0.112485939257593	1
216891255#3	369.790114793148	2.03979164232228	1.16812127833237	0.410836405510768	0.105099505585605	0.0817514787327235	0.000309038514322448	0	0	0.048432	0	0.000309038514322448	0.0487410385143224	77	0	7.33	2.75306957708049	20.18
216969809#0	49.8682630965491	0.2992730369928	0.153732789735805	0.0584725242934082	0.0141899196610253	0.0102393617270026	0.000139893133160581	0	0	0.01118	0	0.000139893133160581	0.0113198931331606	23	0	10.66	1.04878048780488	11.18
216969809#1	51.1970175801141	0.32614849627038	0.152677057844678	0.061561779940404	0.0141435307397635	0.00987222293716261	0.000145276504082305	0	0	0.01197	0	0.000145276504082305	0.0121152765040823	23	0	11.73	1.02046035805627	11.97
216969809#2	47.1357806258487	0.2880000430575	0.144027081654232	0.0557019879740729	0.0133047809888114	0.00950147592901707	0.000132641414099227	0	0	0.025752	0	0.000132641414099227	0.0258846414140992	23	0	11.01	0.974568574023615	10.73
216969809#3	131.478531229058	0.73107156801504	0.411482102291908	0.14390111102565	0.0357370072459451	0.0284142503311666	0.000371878806727622	0	0	0	0	0.000371878806727622	0.000371878806727622	23	0	5.77	3.68804159445407	21.28
216969809#4	71.3613874417766	0.409832645364	0.223891293067685	0.0819305053104941	0.0206061401833731	0.0152987560382272	0.000199020716390318	0	0	0	0	0.000199020716390318	0.000199020716390318	23	0	9.6	1.578125	15.15
216969809#5	80.1855774497085	0.46194180063258	0.251317528580066	0.092212446851774	0.0231384091597527	0.017140287732025	0.000223696021854043	0	0	0	0	0.000223696021854043	0.000223696021854043	23	0	9.69	1.76573787409701	17.11
216972581#0	740.446793304246	4.6000682129094	2.24207725095783	0.881184617951949	0.20730286218162	0.14667532614915	0.000257087929965334	0	0	0.050352	0	0.000257087929965334	0.0506090879299653	187	89	11.31	1.85499557913351	20.98
216972581#1	5742.29409858366	31.8216342426734	18.0162047319349	6.30121949671666	1.57785441379226	1.24982573949784	0.00199256584595701	0	0	0.11719	0	0.00199256584595701	0.119182565845957	187	89	6.08	19.2746710526316	117.19
216972581#2	888.777177575612	5.5653748873206	2.53727244982513	0.943587551798128	0.176355411986979	0.143632293037753	0.000326005454180066	0	0	0.027312	0	0.000326005454180066	0.0276380054541801	187	89	0.55	20.6909090909091	11.38
216972581#3	406.821620851431	2.349653151066	1.24286120750681	0.439025357390788	0.100471658154767	0.0813555594362241	0.000145929504519983	0	0	0.016536	0	0.000145929504519983	0.01668192950452	185	88	3.7	1.86216216216216	6.89
216972581#4	5080.44937050956	29.288668615374	15.919328170734	5.84460316595397	1.46577537172503	1.08525931235388	0.0011897939981874	0	0	0.21864	0	0.0011897939981874	0.219829793998187	274	151	9.71	9.38208032955716	91.1
216972581#5	2029.19139433227	12.1606432922016	6.03763236969894	2.17227528549522	0.456813440594594	0.372158412700636	0.00050290849621963	0	0	0.049392	0	0.00050290849621963	0.0498949084962196	272	149	2.21	9.31221719457013	20.58
216972581#6	1330.79440023694	7.33822795630464	4.20101107061703	1.47540901256443	0.376698876071493	0.29391850353701	0.000315165546918935	0	0	0.048648	0	0.000315165546918935	0.0489631655469189	272	149	7.14	2.83893557422969	20.27
216972801#0	4567.43105799967	26.8664238833395	13.7818992825978	4.90817620890625	1.07855452216909	0.876699058177445	0.00112325040419547	0	0	0.118344	0	0.00112325040419547	0.119467250404195	272	149	2.94	16.7721088435374	49.31
216972801#1	2677.66526029015	16.5195814833792	7.76439772626078	2.85070911226012	0.555980114524435	0.453259777692901	0.000671352285063893	0	0	0.059328	0	0.000671352285063893	0.0599993522850639	272	149	1.11	22.2702702702703	24.72
217344337#0	783.884423349519	5.3350189874016	2.22288413153018	0.967933653115749	0.208080129793423	0.140327556101284	0.000371166472863129	0	0	0.074136	0	0.000371166472863129	0.0745071664728631	140	0	12.72	2.42845911949686	30.89
217344337#1	2108.70554261625	14.3617587719476	5.97596158469573	2.60454596490087	0.559493075329003	0.37718076178265	0.00100582920050587	0	0	0.08371	0	0.00100582920050587	0.0847158292005059	139	0	12.73	6.5758051846033	83.71
217344337#2	277.925768498829	1.8848572691868	0.790571269300528	0.342697865131332	0.0739433916264848	0.0499571508639421	0.000133384556107621	0	0	0.02664	0	0.000133384556107621	0.0267733845561076	138	0	12.67	0.876085240726125	11.1
217344337#3	892.561626545396	4.9487429204928	2.82259968185552	1.00025601121596	0.256630316297653	0.197123499034291	0.000414979513981334	0	0	0.06864	0	0.000414979513981334	0.0690549795139813	138	0	8.04	3.55721393034826	28.6
217344337#4	720.666559741542	4.3076472547986	2.14867605978128	0.771877959406465	0.163347418349678	0.133046382614023	0.000351665318459292	0	0	0.034872	0	0.000351665318459292	0.0352236653184593	138	0	2.31	6.29004329004329	14.53
217344337#5	548.627924104247	3.38290481124	1.5916847252259	0.584140917711742	0.114093624900427	0.0930158623547729	0.00027106377827879	0	0	0.024	0	0.00027106377827879	0.0242710637782788	138	0	1.13	8.8495575221239	10
219527966	2039.05726502614	14.2939856224805	5.62228066114537	2.54761989999164	0.530695256713093	0.352543457156759	0.00186602229978555	0	0	0	0	0.00186602229978555	0.00186602229978555	73	0	13.13	11.8141660319878	155.12
219527968#0	320.85588418136	1.78438755071106	1.01448316995597	0.360685421376638	0.0924834649945441	0.070723134623894	0.000298168850223836	0	0	0.050136	0	0.000298168850223836	0.0504341688502238	69	0	8.27	2.52599758162031	20.89
219527968#1	1309.90123284281	8.8710825286503	3.73062634208558	1.61427506898119	0.348820981090429	0.235838364325459	0.00125687201932417	0.000171932818517307	0.0310502283105023	0	0	0.00142880483784147	0.0324790331483438	69	0	12.65	8.26798418972332	104.59
219527968#2	1237.79730471058	7.73908857251136	3.73423896341751	1.47698151184414	0.345410651663641	0.243540661893486	0.00116622456365343	0	0	0	0	0.00116622456365343	0.00116622456365343	69	0	11.42	8.35726795096322	95.44
219527969	1736.71835909224	11.5990404023868	5.00424890596349	2.12842332649966	0.466576740938628	0.317719363541428	0.000971068216538017	0	0	0	0	0.000971068216538017	0.000971068216538017	118	0	12.45	6.485140562249	80.74
219527971	241.574039527783	1.69469873623344	0.665594460802875	0.301913332981373	0.0628417113112706	0.0417305232321786	0.000221117726890043	0	0	0.044112	0	0.000221117726890043	0.04433311772689	73	0	13.14	1.39878234398782	18.38
219527972	843.385212249078	5.91221065973664	2.32546110894203	1.05373448158499	0.219503659558484	0.145817355667726	0.000771815309142862	9.92165531229078e-05	0.0195658972915494	0	0.336347159872883	0.00087103186226577	0.356784089026698	73	0	13.13	4.88651942117289	64.16
219527973	253.962005932858	1.78029784828728	0.700247952380922	0.317302839529645	0.0660974236700422	0.0439088421368526	0.00023241071964838	2.98763062084567e-05	0.00690561080878214	0.046368	0	0.000262287025856837	0.053535897834639	73	0	13.13	1.47143945163747	19.32
219536349#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.44
219536349#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.44
219536350	6961.75461064633	39.8166392979917	21.4018485009745	7.53259362307516	1.76045256929159	1.42135945778705	0.00169082608886735	0	0	0.199776	0	0.00169082608886735	0.201466826088867	272	0	4.14	20.1062801932367	83.24
220232893#0	295.811608091259	1.8113091144735	0.902857690678078	0.34989246401541	0.0834119987887345	0.0594953636840492	0.000166550322399699	0	0	0.032376	0	0.000166550322399699	0.0325425503223997	115	0	11.05	1.22081447963801	13.49
220232893#1	266.305736770312	1.72694637822	0.784662748460198	0.322536831922965	0.0728282541338885	0.0503584008802055	0.000151729523529986	5.95317748601272e-06	0.00393091125670042	0.030144	0	0.000157682701015998	0.0342325939577164	115	0	12.01	1.04579517069109	12.56
220232893#2	444.79634784027	3.022946995518	1.2628983915221	0.548921246417793	0.118178367249748	0.0797563116656309	0.000256301984309433	0	0	0.051192	0	0.000256301984309433	0.0514483019843094	115	0	12.7	1.67952755905512	21.33
220232893#3	972.974457216826	6.6454909510848	2.75036251577081	1.2031194999771	0.257677424206658	0.173460231273572	0.000561360747841832	0	0	0.112128	0	0.000561360747841832	0.112689360747842	115	0	12.77	3.65857478465153	46.72
220232893#4	269.735561759797	1.8357863744976	0.764897071666758	0.333067120473927	0.0716006199753948	0.0482868788406605	0.000155483786301356	0	0	0.031056	0	0.000155483786301356	0.0312114837863014	115	0	12.72	1.01729559748428	12.94
220233689#0	3103.35412271108	20.2434793203456	9.10550951049639	3.76755192593712	0.845767262535973	0.583021697068454	0.000748572962230938	0	0	0.148896	0	0.000748572962230938	0.149644572962231	272	0	12.1	5.12727272727273	62.04
220233689#1	1850.66448300069	12.9828468599693	5.09902484181544	2.31291525937631	0.48142144496191	0.319691624786304	0.000454626708333771	0	0	0.090696	0	0.000454626708333771	0.0911506267083338	272	0	13.14	2.87595129375951	37.79
220233692	167.503480145045	1.16907533266356	0.463896757207304	0.208915264701292	0.0437259192967073	0.0291121548196984	0.000532234670709177	0	0	0	0	0.000532234670709177	0.000532234670709177	21	0	13.07	3.38638102524866	44.26
221684836	902.433573576967	5.14820502048	2.77869046389869	0.977156454033736	0.229610114835057	0.185219757114827	0.000372149556143976	0	0	0.044472	0	0.000372149556143976	0.044844149556144	160	16	4.26	4.34976525821596	18.53
221684839	173.350328934771	0.9802763514936	0.536685474917981	0.188238856307782	0.0450618267543537	0.0362206811809642	0.000271146349458442	1.1543586497603e-05	0.00161448140900196	0.033768	0	0.000282689935956045	0.035665171344958	42	16	4.7	2.9936170212766	14.07
221905591#0	541.280696889129	3.3598536753768	1.55986200063697	0.57560379337694	0.110353236202507	0.0899389491475874	0.000321754099651451	2.91076877899441e-05	0.00813380980742505	0.027816	0	0.000350861787441395	0.0363006715948664	115	53	0.88	13.1704545454545	11.59
221905591#1	528.85207495835	3.0509562166125	1.61687122912326	0.5708817229825	0.130971789076144	0.106020272702388	0.0003050157209982	1.26753193819499e-05	0.00334127456819535	0.034728	0	0.00031769104038015	0.0383869656085755	115	53	3.75	3.85866666666667	14.47
221905591#2	457.710705818081	2.59126510644	1.4160492097323	0.496823439074713	0.118645385471793	0.0954164287430967	0.000261623007511263	0	0	0.0324	0	0.000261623007511263	0.0326616230075113	115	53	4.64	2.90948275862069	13.5
221905591#3	659.998462498898	3.63946032398592	2.08197043125445	0.730397572431387	0.186082056166088	0.145576310567908	0.00037331049095081	0	0	0.056832	0	0.00037331049095081	0.0572053104909508	114	52	6.97	3.3974175035868	23.68
221905592#0	218.405899545737	1.20464775692352	0.688535461285325	0.241378990730198	0.0613787331352424	0.0481126343788176	0.000154884749117352	0	0	0.023328	0	0.000154884749117352	0.0234828847491174	91	0	6.84	1.42105263157895	9.72
221905592#1	286.362311840186	1.58065041105972	0.901750778581562	0.315824196269965	0.0800257833705709	0.0629221136196206	0.000203360620281703	0	0	0.030096	0	0.000203360620281703	0.0302993606202817	91	0	6.63	1.89140271493213	12.54
221905592#2	447.572152269743	2.52801091832832	1.41102852669485	0.508964074471025	0.129488920283583	0.0974206140885501	0.000448126408163492	0	0	0.03303	0	0.000448126408163492	0.0334781264081635	64	0	9.04	3.6537610619469	33.03
223288609	379.11887435836	2.59125556120872	1.07098932957673	0.468927626371474	0.100357126847361	0.0675326316165593	0.000222645907371651	0	0	0.044472	0	0.000222645907371651	0.0446946459073717	113	25	12.78	1.44992175273865	18.53
223288611	384.573389743522	2.6304107212824	1.08569797293356	0.475809205552842	0.10175352522721	0.0684473615433908	0.000225890538191805	0	0	0.04512	0	0.000225890538191805	0.0453458905381918	113	25	12.79	1.46989835809226	18.8
223288612	1363.18993045257	9.32396651416272	3.84845281469642	1.68659177968305	0.360683772401131	0.2426240517687	0.000800709865164994	0.000107713259358308	0.0167293005212753	0.06664	0	0.000908423124523302	0.0842777236457986	113	25	12.79	5.2103205629398	66.64
223288613	3108.56271103578	21.216627091536	8.79277022716559	3.84276638849603	0.823637707033965	0.554648389736445	0.0018249060540686	0.000246395450047881	0.0208186850931426	0	0	0.00207130150411648	0.0228899865972591	113	25	12.76	11.9028213166144	151.88
223288614	7029.10185813078	46.8165641504943	20.2988263861361	8.60502403123729	1.89162964649548	1.28994849383359	0.00163766625346855	0.000229995587831756	0.0108362779740872	0.13613	0	0.0018676618413003	0.148833939815387	283	0	12.41	10.969379532635	136.13
223556668#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.23
223556668#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.24
223556668#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.86
223556668#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07
223556668#4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.43
223780992#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
224637998	87.3026552189681	0.59927130451344	0.245662998593992	0.108167970920574	0.0230450637133336	0.0154736401856986	0.000446150801979768	0	0	0	0	0.000446150801979768	0.000446150801979768	13	0	12.84	2.8917445482866	37.13
224646232#0	2664.55019193826	17.9318610708024	7.62958828720176	3.27546085165398	0.712418440913398	0.483227996446181	0.00155870050899553	0	0	0	0	0.00155870050899553	0.00155870050899553	113	0	12.56	10.3240445859873	129.67
224646232#1	330.720942025055	2.21489351186406	0.950807701543209	0.405759414064579	0.0886961864624234	0.0603125667633123	0.00019323204372071	5.63051343618328e-06	0.00140016971754152	0.038568	0	0.000198862557156893	0.0401670322746984	113	0	12.49	1.28662930344275	16.07
224646232#2	2403.30769037858	16.0289421727739	6.93268996269965	2.94374079503272	0.646212483854666	0.440356116943886	0.00140277400105837	0	0	0	0	0.00140277400105837	0.00140277400105837	113	0	12.43	9.3821399839099	116.62
224646232#3	2155.80812676911	12.8032305872856	6.45946023667485	2.31199021471108	0.496852653171077	0.404410637675941	0.00128130920388535	0	0	0.05423	0	0.00128130920388535	0.0555113092038853	113	0	2.56	21.18359375	54.23
224646232#4	181.653826717303	1.003086188874	0.571755764530323	0.200188720463445	0.0506496309813548	0.0398695566246404	0.000106779132576006	0	0	0.015696	0	0.000106779132576006	0.015802779132576	110	0	6.55	0.998473282442748	6.54
224646233#0	1739.7944381212	9.595816495194	5.4950901001031	1.93204130870346	0.494067997949444	0.384563055947419	0.000756615542837602	0	0	0.1182	0	0.000756615542837602	0.118956615542838	148	12	7.29	6.75582990397805	49.25
224646233#1	4388.75332618046	29.7849638451629	12.476310844403	5.41309592929569	1.1671166567266	0.78823480218063	0.00196432197537865	0	0	0	0	0.00196432197537865	0.00196432197537865	148	12	12.68	12.8919558359621	163.47
224646233#2	2745.6963633229	16.6586516932109	8.08597800260775	2.93232512892647	0.597911646541134	0.487451107045889	0.0012568553291156	0	0	0.117984	0	0.0012568553291156	0.119240855329116	148	12	1.74	28.2528735632184	49.16
224646233#3	2117.76020711506	12.1420943710173	6.64791184807748	2.4292339174946	0.611723516829164	0.454726515329865	0.000963289324983285	0	0	0.07313	0	0.000963289324983285	0.0740932893249833	141	12	9.55	7.65759162303665	73.13
224646233#4	3470.51913263617	24.116606483031	9.65294339467956	4.32101222110192	0.908643280061254	0.606308350612603	0.00164047166610657	0	0	0	0	0.00164047166610657	0.00164047166610657	141	12	13.01	10.488854727133	136.46
224646233#5	1885.78716926586	11.4613263042921	5.77781794958376	2.2234360727874	0.533604766890103	0.382219609975596	0.000864799433598233	0	0	0.06973	0	0.000864799433598233	0.0705947994335982	141	12	10.91	6.39138405132906	69.73
224646233#6	2901.09239651173	19.0753960633286	8.46205069301381	3.53327968984533	0.786894129376865	0.540191356791805	0.00135244415413317	0	0	0	0	0.00135244415413317	0.00135244415413317	141	12	12.22	9.18494271685761	112.24
224646233#7	2990.6892196806	16.577818244437	9.45764962125168	3.3506596392572	0.859674337431779	0.66058491613069	0.00136096355514486	0	0	0	0	0.00136096355514486	0.00136096355514486	141	12	8.02	11.6783042394015	93.66
224647868#0	1150.38034428445	7.1509063508736	3.48221854696446	1.36936287152241	0.321977918052938	0.227740810856058	0.00100945810258707	0	0	0	0	0.00100945810258707	0.00100945810258707	74	0	11.32	7.2791519434629	82.4
224647868#1	541.513149746497	3.67506405307968	1.5394090030685	0.667903253770686	0.144006502515297	0.0972575760689013	0.000484741839400346	0	0	0.04034	0	0.000484741839400346	0.0408247418394003	74	0	12.68	3.1813880126183	40.34
224647868#2	376.43161513792	2.19388094076	1.17492279517408	0.435432193124	0.10828203865536	0.079575078005632	0.0003268167859014	0	0	0.060936	0	0.0003268167859014	0.0612628167859014	74	0	10	2.539	25.39
224647868#3	334.053973922532	1.98494493123024	1.00054140137703	0.358217896127896	0.0768889038489932	0.0625871150964831	0.000303248987776354	0	0	0.030744	0	0.000303248987776354	0.0310472489877763	74	0	2.54	5.04330708661417	12.81
224647868#4	336.082585346786	1.90278281165568	1.05890185095691	0.38274367827344	0.0972293015749716	0.0730003958409119	0.000185668450790241	0	0	0.033024	0	0.000185668450790241	0.0332096684507902	116	0	9.13	1.50711938663746	13.76
224647868#5	558.124928668363	3.559938135354	1.66306681100839	0.671456851457232	0.154079405194278	0.107476604510103	0.000314100430900776	0	0	0.062136	0	0.000314100430900776	0.0624501004309008	116	0	11.75	2.20340425531915	25.89
224648421#0	2578.76239478029	17.0705549333616	7.48316320512785	3.1491903758482	0.696609573507861	0.476544185112995	0.00154343767762206	0	0	0	0	0.00154343767762206	0.00154343767762206	110	0	12.32	10.4066558441558	128.21
224749647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.79
226437356#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
226452170	254.059850695913	1.40089531185	0.801748953842532	0.281426170939157	0.0717837447510389	0.05607982325474	0.000606415056532183	2.68384506350352e-05	0.00251141552511416	0	0	0.000633253507167219	0.00314466903228137	27	0	7.06	5.48866855524079	38.75
226624856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.82
226908041#0	2009.12118873589	11.3171128742763	6.33818387825074	2.28068829100932	0.581217273316972	0.43835571740995	0.000953607004490113	9.83191566018649e-06	0.0010891256553357	0.06981	0	0.000963438920150299	0.071862564575486	135	25	8.93	7.81746920492721	69.81
226908041#1	399.533768224008	2.2731407122473	1.23227038375446	0.432970961965457	0.102319552396337	0.0824557406233895	0.000195018510191131	8.24192327893153e-06	0.00150684931506849	0.023592	0	0.000203260433470062	0.0253021097485386	135	25	4.39	2.23917995444191	9.83
226908049	3943.91520343801	21.8073761924054	12.3968658728071	4.33781413296748	1.09280665278629	0.862697572389257	0.00130307320812481	0	0	0.188136	0	0.00130307320812481	0.189439073208125	196	0	6.34	12.3643533123028	78.39
226921792#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2
226921792#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.35
226921792#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.51
226921792#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.17
226921792#4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.93
226921792#5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73
226921792#6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9
226934905#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
227574867#0	1140.15559503166	6.7377589618248	3.53899164419761	1.3275859364529	0.326426151563836	0.237758508963859	0.000436833412353301	0	0	0.08268	0	0.000436833412353301	0.0831168334123533	168	12	10.33	3.33494675701839	34.45
227574867#1	481.261258549444	2.84910380099856	1.49268224478774	0.560838462902351	0.137692881287582	0.100179938987936	0.000184436262078275	0	0	0.034968	0	0.000184436262078275	0.0351524362620783	168	12	10.37	1.40501446480231	14.57
227574867#2	1050.60942472844	6.21134606227968	3.26043278837721	1.22357100566423	0.300739451810249	0.218988508294977	0.000402551199368688	0	0	0.076224	0	0.000402551199368688	0.0766265511993687	168	12	10.34	3.0715667311412	31.76
227574867#3	2760.09722071098	15.6812918489304	8.52038310923568	2.99243339898577	0.709292925506742	0.571276104606784	0.00108833186478623	0	0	0.132528	0	0.00108833186478623	0.133616331864786	167	12	4.46	12.3811659192825	55.22
227574867#4	1082.9313967014	6.7309398794394	3.11646986481134	1.15131540341328	0.219891868407546	0.179199054551586	0.00044351491059407	0	0	0.03816	0	0.00044351491059407	0.0386035149105941	167	12	0.83	19.1566265060241	15.9
227574867#5	2779.91858230782	16.126400587752	8.69167014271836	3.20823209103926	0.80074731777863	0.590305200038078	0.0011900114868664	0	0	0.09191	0	0.0011900114868664	0.0931000114868664	150	12	9.88	9.30263157894737	91.91
227574867#6	1402.9364366228	8.19614754378	4.37484398203928	1.6247290147103	0.403256518492848	0.29587788339831	0.000601073386051126	0	0	0.112392	0	0.000601073386051126	0.112993073386051	150	12	10.06	4.65506958250497	46.83
227574867#7	703.852227234334	4.108681538568	2.19553728812684	0.814806206384184	0.20236533553087	0.148558589147215	0.000301527261887553	0	0	0.056328	0	0.000301527261887553	0.0566295272618875	150	12	10.04	2.33764940239044	23.47
227888631#0	129.752455528197	0.71616556266822	0.410055169489018	0.144419854341721	0.0369921872709007	0.0286971210481912	0.000225484636498484	0	0	0.035784	0	0.000225484636498484	0.0360094846364985	37	0	7.49	1.99065420560748	14.91
227888631#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.4
227982906#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.31
227982906#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4
227982906#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.93
227982906#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.84
227982906#4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64
227982906#5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.06
228569586	54.8074656420934	0.31611296472	0.167588810381615	0.0591666539545766	0.0135807239666878	0.0109927723850089	0.000908700244567053	0	0	0	0	0.000908700244567053	0.000908700244567053	4	0	3.76	11.4760638297872	43.15
228569587#0	60.2965471474551	0.35809756003392	0.18675959372139	0.0703691513604779	0.0172303196994741	0.0125115956710512	0.000970988716656642	0	0	0	0	0.000970988716656642	0.000970988716656642	4	0	10.44	7.36877394636015	76.93
