link	cost_co2	cost_co	cost_nox	cost_vocs	cost_pm10	cost_pm25	cost_ghg	cost_nox	cost_noise	cost_tc	cost_rc	cost_emissions_indicator	cost_eco_indicator	totalvehicles	totalrouting	avgspeed	ttime	length
14327522#1	2420.48355664638	13.3504839529152	7.64527694701054	2.68824741468159	0.687512805038009	0.535045073058782	0.000704897504834235	0	0	0.110208	0	0.000704897504834235	0.110912897504834	221	0	7.3	6.29041095890411	45.92
14327522#2	772.833541061902	4.583520041688	2.39516292279353	0.901371130889006	0.220961831141531	0.160583867375931	0.00041475960493006	0	0	0.078768	0	0.00041475960493006	0.0791827596049301	120	0	10.41	3.15273775216138	32.82
14327522#3	329.348612049151	1.88644627222128	1.03418999576897	0.377586343449927	0.0951512679318806	0.0707830098078788	0.000143681758908961	0	0	0.026136	0	0.000143681758908961	0.026279681758909	147	0	9.52	1.14390756302521	10.89
14327522#4	1257.89607789241	7.4401706466612	3.90298378616993	1.46528520250499	0.360015830611952	0.262078952356497	0.00055086459228043	0	0	0.104352	0	0.00055086459228043	0.10490286459228	147	0	10.35	4.20096618357488	43.48
14327522#5	617.631158317275	4.04756082414558	1.80603565568379	0.751216019606472	0.167862326294766	0.115435161450983	0.00027596223283109	0	0	0.054936	0	0.00027596223283109	0.0552119622328311	147	0	12.17	1.88085456039441	22.89
14327522#6	4857.16319739942	26.8610659445318	15.2654053601815	5.34129898243515	1.34502235996901	1.06208863068073	0.00214006901433584	0	0	0	0	0.00214006901433584	0.00214006901433584	147	0	6.32	20.3354430379747	128.52
14327545#0	7362.8931867276	42.7544695556194	22.4147839203411	7.93528276096492	1.79484489968834	1.45526982930709	0.00298645330575296	0	0	0	0	0.00298645330575296	0.00298645330575296	164	0	3.47	39.7521613832853	137.94
14327545#1	562.000313616655	3.48846509790576	1.61957176488088	0.597637259662037	0.114577434057518	0.0933817110379051	0.000235693900434928	0	0	0.020376	0	0.000235693900434928	0.0206116939004349	163	0	0.88	9.64772727272727	8.49
14327867	1761.02460337147	9.7687537577856	5.52088148382374	1.93077823920968	0.482247820891617	0.382466854052166	0.00047651016092436	2.07976311997018e-05	0.00263698630136986	0.066672	0	0.000497307792124061	0.0698062940934939	240	0	5.98	4.64548494983278	27.78
14327868#0	132.929656832571	0.749689176924	0.419232898835334	0.151017398783038	0.0384573427247488	0.0289723401442418	0.000189283635207929	0	0	0.03336	0	0.000189283635207929	0.0335492836352079	45	0	8.98	1.54788418708241	13.9
14327868#1	121.414149976036	0.684407630736	0.382960348011483	0.137890982785773	0.035125159812699	0.0264738221627296	0.00017288499871624	0	0	0.030432	0	0.00017288499871624	0.0306048849987162	45	0	8.96	1.41517857142857	12.68
14327868#2	837.017231964815	4.6251196499088	2.64623806525406	0.933747528814439	0.239424458598141	0.185124116529516	0.00119496869759166	0	0	0	0	0.00119496869759166	0.00119496869759166	45	0	7.68	10.4401041666667	80.18
14328357#0	1538.76371810297	9.081293473224	4.7789073691867	1.79061935549882	0.440762359128092	0.321303302092667	0.00110029052735251	0	0	0	0	0.00110029052735251	0.00110029052735251	90	0	10.3	8.41359223300971	86.66
14328357#1	803.721492793223	4.6878996122928	2.50782827058746	0.930055621839515	0.231136850452967	0.169769896283822	0.000573793776896895	0	0	0.04462	0	0.000573793776896895	0.0451937937768969	90	0	10.02	4.45309381237525	44.62
14328357#2	1210.14756423602	6.84233756898048	3.81414721606464	1.37703355332014	0.350110507940069	0.263165773010995	0.00107705035065012	0	0	0	0	0.00107705035065012	0.00107705035065012	72	0	9.08	8.76431718061674	79.58
14328357#3	1107.88270578324	6.6671621780184	3.28524782619735	1.18503730286146	0.246655859385807	0.201007997224987	0.00103904062812707	0	0	0.04187	0	0.00103904062812707	0.0429090406281271	72	0	2.05	20.4243902439024	41.87
14328357#4	497.002298370453	2.82596199343296	1.5334709078499	0.538699932350379	0.127469734385362	0.102699043973056	0.000216824149223054	0	0	0.026304	0	0.000216824149223054	0.0265208241492231	151	0	4.42	2.47963800904977	10.96
14328357#5	669.7630077098	4.00545712392672	1.99609260766729	0.717283513189238	0.151603659200401	0.123486942920132	0.000298751850149917	0	0	0.029568	0	0.000298751850149917	0.0298667518501499	151	0	2.29	5.37991266375546	12.32
14328446#0	528.371521332745	3.0537233398728	1.65418919446641	0.608633207963399	0.152347484312895	0.112598139703633	0.000398981903676863	0	0	0.073584	0	0.000398981903676863	0.0739829819036769	85	52	9.78	3.13496932515337	30.66
14328446#1	1048.50232148535	7.012302186657	3.01780919317174	1.28569192973867	0.28144195915862	0.191514135311351	0.000814140193566627	0	0	0	0	0.000814140193566627	0.000814140193566627	85	52	12.47	5.42902967121091	67.7
14328446#10	2005.11727036205	11.9867306837078	6.19239071147174	2.34702601154736	0.571476166919923	0.413325493141624	0.000751689052719332	0	0	0.143736	0	0.000751689052719332	0.144487689052719	172	66	10.58	5.66068052930057	59.89
14328446#11	1302.68319902685	7.38353427916968	4.02729460510635	1.41344168857577	0.336713066662888	0.270927152149402	0.000501049985287613	0	0	0.061704	0	0.000501049985287613	0.0622050499852876	171	65	4.58	5.61353711790393	25.71
14328446#12	500.105632852321	3.01988120145552	1.47878336125848	0.53458217026581	0.110324720581838	0.0899250567899483	0.000197758152073901	0	0	0.018888	0	0.000197758152073901	0.0190857581520739	171	65	1.92	4.09895833333333	7.87
14328446#13	334.256673231964	1.843252061739	1.05431889115352	0.369833285153168	0.0941955026857658	0.0737139092534407	0.000126799209257604	0	0	0.019272	0	0.000126799209257604	0.0193987992092576	170	64	6.95	1.15539568345324	8.03
14328446#14	771.860030321848	4.496696554833	2.40949823464788	0.892665548159574	0.22205543229505	0.163228643378869	0.000291687978187612	0	0	0.05436	0	0.000291687978187612	0.0546516879781876	170	64	9.99	2.26726726726727	22.65
14328446#15	730.399081240369	4.2956436448008	2.27163112178178	0.848566212838468	0.209475164947555	0.153036297397117	0.000276361108703139	0	0	0.052056	0	0.000276361108703139	0.0523323611087031	170	64	10.22	2.12230919765166	21.69
14328446#2	495.365964977451	2.905164204306	1.49787273415814	0.532666444235065	0.117846200204126	0.0957424852790731	0.00038934085333557	0	0	0.041496	0	0.00038934085333557	0.0418853408533356	85	52	3.06	5.65032679738562	17.29
14328446#3	517.904005896532	3.195155702565	1.50176078595001	0.551373500930165	0.107535595573218	0.08766781197792	0.000415521438571099	0	0	0.03672	0	0.000415521438571099	0.0371355214385711	85	52	1.11	13.7837837837838	15.3
14328446#4	2475.12135022461	16.0092101005108	7.30614333043269	2.9946173772324	0.677905127169444	0.469387853006841	0.00114140905140946	0	0	0	0	0.00114140905140946	0.00114140905140946	142	52	11.97	7.88888888888889	94.43
14328446#5	3429.02300555439	19.20001470183	10.6820609048359	3.73848655993777	0.914037994797952	0.730745034630129	0.00149371397308944	0	0	0.0817	0	0.00149371397308944	0.0831937139730894	150	52	5.27	15.5028462998102	81.7
14328446#6	1174.81638089614	7.1180259763284	3.60509882217216	1.383299876424	0.332898647504817	0.238881780962466	0.000516483186125919	0	0	0.099744	0	0.000516483186125919	0.100260483186126	147	66	10.85	3.83041474654378	41.56
14328446#7	26.7663039	0.179382483	0.076908103125	0.032848473	0.007175345625	0.0048774287625	1.202377515e-05	0	0	0.0024	0	1.202377515e-05	0.00241202377515	147	66	12.5	0.08	1
14328446#8	185.603581952436	1.0499810038524	0.584906838934722	0.211268355029586	0.0536968164070443	0.0403436148828408	8.55675613949717e-05	0	0	0.015192	0	8.55675613949717e-05	0.015277567561395	139	66	9.1	0.695604395604396	6.33
14328446#9	36.7369955081984	0.20678677296	0.115913423652437	0.0416828992440832	0.0106270942986171	0.00802030804612252	1.3685805617136e-05	0	0	0.0024	0	1.3685805617136e-05	0.00241368580561714	172	66	8.9	0.112359550561798	1
14328611	420.926103123835	2.37411448546176	1.30527176797561	0.457511782406764	0.110126284290565	0.0884094080686559	0.000300163884942187	3.1206253852134e-05	0.00687785388127854	0.037872	0	0.000331370138794321	0.0450812240200729	92	0	4.84	3.2603305785124	15.78
14329124#0	279.208917732572	1.95871626335112	0.769287583271926	0.348948484346835	0.0726318367568822	0.048231731567044	0.000236155657173642	0	0	0.047112	0	0.000236155657173642	0.0473481556571736	79	0	13.14	1.49391171993912	19.63
14329124#1	805.978152963346	5.6458467156696	2.22396890252276	1.00670391102844	0.209873049009705	0.139471562565517	0.000681429182810837	0	0	0	0	0.000681429182810837	0.000681429182810837	79	0	13.12	4.31783536585366	56.65
14329124#2	140.475009547515	0.98763755866152	0.386170915363891	0.17571633841591	0.0364871685771518	0.0242025213177484	0.000118884947388922	0	0	0.023712	0	0.000118884947388922	0.0238308849473889	79	0	13.17	0.750189825360668	9.88
14333321#0	25.2484078451884	0.1397491828992	0.0798412331360433	0.0282363796849857	0.00724420058989316	0.0055810754149828	0.000162080831362753	0	0	0	0	0.000162080831362753	0.000162080831362753	10	0	7.88	1.4010152284264	11.04
14333321#1	338.632175857886	1.8972796918398	1.06950378566331	0.38298210240617	0.0978934363227746	0.0742177168451074	0.002169967813698	0	0	0	0	0.002169967813698	0.002169967813698	10	0	8.69	18.0011507479862	156.43
14333321#2	193.042455057676	1.0800515017512	0.609845613734635	0.218096329186326	0.0557867105036898	0.042357285937868	0.00123709853994098	0	0	0	0	0.00123709853994098	0.00123709853994098	10	0	8.62	10.2981438515081	88.77
14333465#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.97
14333465#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.08
14333474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.13
14333500#0	94.8314262029962	0.52290758856	0.299325498460794	0.10510251574057	0.0268251220434118	0.020940200545282	0.000610975111321409	0	0	0	0	0.000610975111321409	0.000610975111321409	10	0	7.11	5.51336146272855	39.2
14333500#1	19.485809743568	0.10877556858	0.0615811465831755	0.02197604856496	0.0056270835620664	0.00428317102574648	0.000124891751523084	0	0	0	0	0.000124891751523084	0.000124891751523084	10	0	8.5	1.04588235294118	8.89
14333500#2	2.71473026281472	0.01511973456	0.00848655022360982	0.00296812714661786	0.000734326104288215	0.000584731651823587	1.76800792775194e-05	0	0	0.0024	0	1.76800792775194e-05	0.00241768007927752	10	0	5.64	0.177304964539007	1
14333500#3	3.99593806251968	0.02467875786	0.0115747616147541	0.00425333097602483	0.000827096079608811	0.000674259295686737	2.72623033563878e-05	0	0	0.0024	0	2.72623033563878e-05	0.00242726230335639	10	0	1.07	0.934579439252336	1
14333500#4	4.12716447330752	0.02574784986	0.0118302879848516	0.00438473461806362	0.000828502746312013	0.000674996975569174	2.82684421406458e-05	0	0	0.0024	0	2.82684421406458e-05	0.00242826844214065	10	0	0.69	1.44927536231884	1
14333733#0	105.795766147968	0.59274981205392	0.334135325787491	0.119651609721884	0.0305839546120734	0.0231871652346359	0.000847429097607943	0	0	0	0	0.000847429097607943	0.000847429097607943	8	0	8.69	7.02991944764097	61.09
14333733#1	95.0192201247025	0.53061731536128	0.300273104207148	0.107193557856482	0.0274431402760928	0.0208802968060173	0.000761245120878382	0	0	0	0	0.000761245120878382	0.000761245120878382	8	0	8.52	6.36854460093897	54.26
14333733#2	15.5153324096474	0.08684091060864	0.0490114196336314	0.0175341962401052	0.00448418767695175	0.00340328357605165	0.000124283706280274	0	0	0	0	0.000124283706280274	0.000124283706280274	8	0	8.64	1.03356481481481	8.93
14333954#0	31.7910375640325	0.17659932429144	0.100526412964344	0.0356983196575602	0.00915613998658882	0.00701279995322933	0.000509717776980817	0	0	0	0	0.000509717776980817	0.000509717776980817	4	0	8.19	4.33577533577534	35.51
14333954#1	87.6578312957612	0.4843046034384	0.277121924566184	0.0977643072587331	0.0250658052126987	0.0193878466979694	0.00140799783352775	0	0	0	0	0.00140799783352775	0.00140799783352775	4	0	7.66	12.3146214099217	94.33
14333954#2	1932.2735971085	11.0021705739136	6.07848520071182	2.20795167070333	0.55875384798417	0.417563158841849	0.0017445584171739	0	0	0	0	0.0017445584171739	0.0017445584171739	71	0	9.33	14.021436227224	130.82
14333954#3	1181.77579295989	6.9125412612864	3.68344338536442	1.36941259140282	0.339552879369746	0.248938129571526	0.000949497914412923	0	0	0	0	0.000949497914412923	0.000949497914412923	80	0	10.09	7.34192269573836	74.08
14333954#4	1245.10018562825	7.285932689184	3.88019634595805	1.44307617075453	0.357699615395982	0.262172074943177	0.00100042917791191	0	0	0	0	0.00100042917791191	0.00100042917791191	80	0	10.1	7.73168316831683	78.09
14333954#5	446.387175841712	2.701893881616	1.31729064657944	0.47694421440106	0.0978419360125326	0.0797592020689466	0.000377662279164226	0	0	0.03576	0	0.000377662279164226	0.0361376622791642	80	0	1.83	8.14207650273224	14.9
14333954#6	1044.02800043575	6.553129355808	2.97249703440172	1.10791609797216	0.205599103075018	0.167408566345509	0.000895973082711242	0	0	0.074424	0	0.000895973082711242	0.0753199730827112	80	0	0.46	67.4130434782609	31.01
14333980	334.793647491111	1.91576983966368	1.05160889281576	0.383624962128262	0.0967411635841489	0.0720184170587601	0.00165143989269028	0.000177156553046591	0.048674042852125	0	0	0.00182859644573687	0.0505026392978619	13	0	9.49	13.1675447839831	124.96
14334161#0	74.9438772457988	0.4132863350892	0.236642676757298	0.0831513566637045	0.021246565890796	0.0165590151347906	0.000283866297319406	0	0	0	0	0.000283866297319406	0.000283866297319406	17	0	7.21	2.54646324549237	18.36
14334161#1	66.8136009806202	0.3951873302973	0.207308382549304	0.0778291486582961	0.0191223698650176	0.0139204174779721	0.000253007495580501	0	0	0	0	0.000253007495580501	0.000253007495580501	17	0	10.35	1.92946859903382	19.97
14334161#2	129.296914028737	0.775566669192	0.398684619415936	0.151572895301578	0.0367988006076888	0.0265614853878271	0.000490686765786739	0	0	0	0	0.000490686765786739	0.000490686765786739	17	0	10.65	3.68075117370892	39.2
154505299	123.22834583129	0.6890478108843	0.389333636657344	0.139159628506992	0.0356055262729933	0.0270512975722826	0.0015794498796494	2.62537897433995e-05	0.00506849315068493	0	0	0.00160570366939279	0.00667419682007773	5	0	8.59	13.1676367869616	113.11
156208919#0	1194.03429315524	8.2973336480055	3.32110125391493	1.48664697584292	0.312619292726411	0.208600769853106	0.000914725846944518	0	0	0	0	0.000914725846944518	0.000914725846944518	87	0	13.01	5.84857801691007	76.09
156208919#1	689.102307917671	4.6214274484665	1.97887802353749	0.845922306816975	0.184649785648718	0.125470617817726	0.000523128412179733	0	0	0.04351	0	0.000523128412179733	0.0440331284121797	87	0	12.51	3.47801758593125	43.51
156211618#0	5965.21376486073	37.6306746320667	17.8995961727116	7.14415965427943	1.65676736433652	1.16251337061941	0.00165323707535444	0	0	0.13577	0	0.00165323707535444	0.137423237075354	235	0	11.57	11.7346585998271	135.77
156211618#1	805.563000544398	5.413727246688	2.30931524278822	0.989707749369926	0.21557269499508	0.146326026342114	0.000236583402658065	0	0	0.047232	0	0.000236583402658065	0.0474685834026581	225	0	12.54	1.56937799043062	19.68
156211618#2	40.8314907392832	0.276718977	0.11621802991872	0.0503333649416678	0.0108683288912912	0.00734544153319301	1.2016869084505e-05	0	0	0.0024	0	1.2016869084505e-05	0.00241201686908451	225	0	12.66	0.0789889415481833	1
156211619	612.617499700474	3.5083047661104	1.88177736854146	0.662606605155976	0.154432604799764	0.124739506632835	0.000470874271738708	5.98312994138001e-06	0.00179197196559414	0.05532	0	0.000476857401680088	0.0575888293672742	86	0	4.08	5.64950980392157	23.05
156211620	436.794790765027	2.42174457503136	1.369902257111	0.479103760854564	0.119819101055832	0.0949687447284368	0.000393810641813768	5.21267308390732e-06	0.00190258751902588	0.055344	0	0.000399023314897675	0.0576456108339235	72	0	6.03	3.82421227197347	23.06
157156090#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.96
157295454#0	574.311213781403	3.34449861494952	1.79308021673913	0.664069365735111	0.165242630723031	0.121498584113526	0.00194178755788503	0	0	0	0	0.00194178755788503	0.00194178755788503	19	0	9.98	15.1012024048096	150.71
157295454#1	123.194979874545	0.723919524552	0.383284104990132	0.143068356550537	0.0353422848436568	0.0258340564253106	0.000417017269199693	0	0	0	0	0.000417017269199693	0.000417017269199693	19	0	10.2	3.20588235294118	32.7
158900210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.75
159959889	1610.40291443008	11.1100095082053	4.51036623485592	1.99928620321438	0.423680284229677	0.283751816097986	0.000471926724992092	5.40296004590543e-05	0.00991491159254119	0.094248	0	0.000525956325451146	0.104688867917992	227	0	12.91	3.04182804027885	39.27
159959890	768.615037816773	5.310251623488	2.14977843995574	0.954769621967011	0.202020379656879	0.135199882599458	0.000292281110733037	5.01672684894024e-05	0.0193320287018917	0.058368	0	0.000342448379222439	0.0780424770811142	175	27	12.93	1.88089713843774	24.32
159959891#0	621.08003406721	3.716426675784	1.91723568126645	0.72729759949659	0.176943104553278	0.127902334192812	0.000183732068021078	0	0	0.03516	0	0.000183732068021078	0.0353437320680211	218	26	10.6	1.38207547169811	14.65
159959891#1	306.579042639889	1.95183778301568	0.914630646530472	0.368552265987623	0.0847236848479728	0.0591569263481908	9.1771233893157e-05	0	0	0.018144	0	9.1771233893157e-05	0.0182357712338932	218	26	11.72	0.645051194539249	7.56
159959891#2	601.104175632346	4.02569528984232	1.72814722926653	0.737490878572409	0.16121037790582	0.109621530171455	0.000182049355440669	0	0	0.036336	0	0.000182049355440669	0.0365180493554407	218	26	12.49	1.21216973578863	15.14
159959891#3	8600.94651173917	48.049677346332	26.8329537982683	9.38772016714769	2.30669745240492	1.84123670258756	0.00257447450909195	0	0	0	0	0.00257447450909195	0.00257447450909195	218	26	5.42	26.3376383763838	142.75
167014898	12.6187362531251	0.0695926415178	0.0397909875035682	0.0139531616367899	0.00355075143132443	0.00278122039794062	5.42715531637514e-05	5.83711961840993e-06	0.0110045662100457	0.008208	0	6.01086727821614e-05	0.0192726748828278	15	0	6.89	0.496371552975327	3.42
167014901	548.693856348989	3.05923130846166	1.73434820396819	0.618193024484151	0.158371652254097	0.120720680655446	0.00034823459086981	1.54962455100938e-05	0.000671368506713685	0.059208	0	0.000363730836379904	0.0602430993430936	101	0	8.43	2.92645314353499	24.67
167057944#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.94
167057944#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.28
167487325#0	26.6016599269091	0.15579298184016	0.0828738847850583	0.0308436388197907	0.00764020330494336	0.00559680610921384	0.00171012416974562	0	0	0	0	0.00171012416974562	0.00171012416974562	1	0	10.12	13.2025691699605	133.61
167487325#1	19.6889156373994	0.11947722300096	0.0603717556920786	0.0231985200927857	0.00557517959051342	0.00399707009898051	0.0012727511808552	0	0	0	0	0.0012727511808552	0.0012727511808552	1	0	10.88	9.42279411764706	102.52
167487340	16.0708292403932	0.089323423056	0.0508154029603732	0.0180558570090572	0.00463045123181778	0.00354374752689975	0.000171762774634184	5.94648962176771e-06	0.00878995433789954	0	0	0.000177709264255951	0.00896766360215549	6	0	8.23	1.45808019441069	12
167487341	112.897205045055	0.641417268912	0.348512158096379	0.12240053158053	0.0290124522596758	0.0233671028089795	0.00037171204219247	1.22392221427726e-05	0.0149429223744292	0	0	0.000383951264335243	0.0153268736387645	20	0	4.46	4.22869955156951	18.86
167487342	22.6476547910738	0.1249296951744	0.0713833350080882	0.0250197352366418	0.00635810609931338	0.00498686229019843	0.0002436519611927	8.3645568052932e-06	0.00878995433789954	0	0	0.000252016517997993	0.00904197085589754	6	0	6.8	2.24117647058824	15.24
167487343	112.711598282769	0.6658239996492	0.339056547998525	0.121010604487497	0.0263320757216468	0.0214178685678575	0.0003776537399382	1.18367036842928e-05	0.0101084474885845	0	0	0.000389490443622492	0.010497937932207	20	0	2.77	5.88808664259928	16.31
167487356#0	107.491909226171	0.73997682022656	0.301670251070723	0.133334656971804	0.0283205854369156	0.0189880669128784	0.000170156167035613	0	0	0.033984	0	0.000170156167035613	0.0341541561670356	42	0	12.88	1.09937888198758	14.16
167487356#1	453.51567247032	3.1378046004018	1.26671743210395	0.563678835231619	0.119085647779365	0.0796381001421601	0.000718849053192469	0	0	0	0	0.000718849053192469	0.000718849053192469	42	0	12.95	4.61853281853282	59.81
167487356#2	1310.25415577395	9.05889711387024	3.66220206024042	1.62805872342586	0.344217132690386	0.230278733300172	0.00207643562708702	0	0	0	0	0.00207643562708702	0.00207643562708702	42	0	12.94	13.3516228748068	172.77
167487356#3	669.130076859963	4.6430346768876	1.86375266205334	0.832627309079177	0.175361398934669	0.117099478914667	0.00106142106176329	0	0	0	0	0.00106142106176329	0.00106142106176329	42	0	12.99	6.79753656658968	88.3
167487356#4	351.793080137585	2.43048819372408	0.983947934656058	0.436995543422664	0.0924641961363756	0.0618806304766071	0.000557401230090388	0	0	0	0	0.000557401230090388	0.000557401230090388	42	0	12.93	3.58700696055684	46.38
167487356#5	1560.72791431146	10.5846585237565	4.43955468726239	1.92446395731624	0.415238630133735	0.280540808770497	0.00246112530958575	0	0	0	0	0.00246112530958575	0.00246112530958575	42	0	12.67	16.164956590371	204.81
167487357#0	3124.29913860609	19.1932570677859	9.09701151648962	3.32884978152035	0.6568333763678	0.535538687031873	0.000844093287604788	0	0	0.075744	0	0.000844093287604788	0.0765880932876048	252	89	1.27	24.8503937007874	31.56
167487357#1	1670.43682796497	10.2782339206011	4.85635333325573	1.77927153327713	0.34955832939094	0.28499756001551	0.000457026306603338	0	0	0.040776	0	0.000457026306603338	0.0412330263066033	249	89	1.21	14.0413223140496	16.99
167487358	69.7131879216796	0.38458924273812	0.219695239659832	0.0769916586616358	0.0195559024828429	0.0153451033745842	0.000236888779809956	8.12961791225731e-06	0.00277577505407354	0	0	0.000245018397722213	0.00302079345179575	19	0	6.77	2.18316100443131	14.78
167487359	96.5979908206209	0.5407094597268	0.300981249159121	0.105331401758903	0.0257703740434592	0.0205983729612292	0.00033214177411285	1.1136827804068e-05	0.00277577505407354	0	0	0.000343278601916918	0.00311905365599046	19	0	5.29	3.44045368620038	18.2
167487363#0	4688.21362138153	27.027884540034	14.3397110877492	5.06168950591431	1.16297065388285	0.941237108066437	0.00138157980308714	0	0	0.157752	0	0.00138157980308714	0.159133579803087	225	0	3.78	17.3888888888889	65.73
167487363#1	470.471894372252	3.15957550242096	1.3494879674679	0.577857556430284	0.125955952498634	0.0855267134346119	0.000191871856834855	0	0	0.038304	0	0.000191871856834855	0.0384958718568349	162	0	12.53	1.27374301675978	15.96
167487363#2	874.53731667303	5.20101937431468	2.70710654733118	1.02127280908001	0.249771993854039	0.18121588277178	0.000347805910624515	0	0	0.066216	0	0.000347805910624515	0.0665638059106245	162	0	10.47	2.63514804202483	27.59
167487364	2165.85355595761	12.1348429748818	6.74432970468692	2.36062242855869	0.576368771184394	0.460977218238232	0.000439663828769734	1.4724522827741e-05	0.00169247567996824	0.057504	0	0.000454388351597475	0.0596508640315657	322	79	5.23	4.58126195028681	23.96
167487370	345.954518998553	2.05565783534616	1.03618530618588	0.370979271692003	0.0796280416456687	0.0648167571379712	0.000182990997307667	5.68862513239385e-06	0.00311455074964944	0.018552	0	0.000188679622440061	0.0218552303720895	127	0	2.54	3.04330708661417	7.73
167487371#0	1121.21818140041	7.362441223008	3.27371102918219	1.36481528975256	0.304364589763003	0.209087127217851	0.000475334205255183	0	0	0.094656	0	0.000475334205255183	0.0951313342052552	155	45	12.2	3.2327868852459	39.44
167487371#1	372.857162431173	2.559402088824	1.04919155483129	0.461969943551274	0.0984221733307864	0.0660857056139917	0.000159811625810151	0	0	0.03192	0	0.000159811625810151	0.0320798116258102	155	45	12.84	1.03582554517134	13.3
167487371#2	759.151826354931	5.2448716457928	2.12331030314801	0.943014469666477	0.199533098666743	0.133535297578731	0.000325931896508222	0	0	0.065088	0	0.000325931896508222	0.0654139318965082	155	45	12.93	2.09744779582367	27.12
167487372#0	725.469261926086	4.99773937999782	2.0346222816825	0.900141043718732	0.191046169460503	0.128043514678057	0.00037985502463812	0	0	0.075864	0	0.00037985502463812	0.0762438550246381	127	0	12.89	2.45228859581071	31.61
167487372#1	168.860987490432	1.1649551548704	0.472940584953432	0.209637873556789	0.0444255723422912	0.0297531825353573	8.84487062883065e-05	0	0	0.017664	0	8.84487062883065e-05	0.0177524487062883	127	0	12.91	0.570100697134005	7.36
167487372#2	980.998857237034	5.8287740002392	3.03788756354052	1.14511579361206	0.280279581617154	0.203464533483897	0.000497596059462178	0	0	0.094656	0	0.000497596059462178	0.0951535960594622	127	0	10.45	3.77416267942584	39.44
167487441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25
167487473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.41
167487481	745.975767810433	4.7172939075738	2.23506104049101	0.894297116569858	0.206915322335845	0.144998359359149	0.000496016218986578	9.69306780086659e-05	0.0128063554188799	0.097848	0	0.000592946896995244	0.111247302315875	98	0	11.61	3.51162790697674	40.77
167487492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.38
167487508	1782.04422911125	11.1094360492046	5.38531772868964	2.12382133559905	0.498036060332742	0.351712759145796	0.000673158731074097	2.15286429314551e-05	0.00260632366995859	0.132048	0	0.000694687374005552	0.135349011043964	172	0	11.37	4.83905013192612	55.02
167487526	689.920640100591	4.35227415545784	1.95288458044417	0.731445697030681	0.13367741106986	0.108780864103894	0.000765453477894508	2.13834593208939e-05	0.00482029754013846	0.062448	0	0.000786836937215402	0.0680551344773539	62	0	0.27	96.3703703703704	26.02
172963168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.93
172963174#2	170.241779710165	0.9459554547807	0.538310578655309	0.191217372415459	0.049041478565889	0.0375468154200895	0.00155966509280077	0	0	0	0	0.00155966509280077	0.00155966509280077	7	0	8.21	13.2533495736906	108.81
172963174#3	18.0916607066101	0.10400763277002	0.0567422897800213	0.0207824349542181	0.00522297690343999	0.00387484339653208	0.00116059808537896	0	0	0	0	0.00116059808537896	0.00116059808537896	1	0	9.63	9.1889927310488	88.49
172963174#4	3.08952743814571	0.01763984241768	0.00971102457930643	0.00353580505902618	0.0008930640297986	0.000665963648708737	0.000198083269661218	0	0	0	0	0.000198083269661218	0.000198083269661218	1	0	9.42	1.58492569002123	14.93
172963174#5	9.76738242127074	0.054135834735	0.0308880307350479	0.0109415900362318	0.00280728543278702	0.00215756137375955	0.000626738139433097	0	0	0	0	0.000626738139433097	0.000626738139433097	1	0	8.01	5.38077403245943	43.1
173072164	5663.78094344291	39.6165561699096	15.6513797657879	7.07020130612693	1.47629726347969	0.981805894209791	0.00300116276296066	0.000253743351927238	0.0183409436834094	0	0.0501050694592636	0.0032549061148879	0.0717009192575609	126	0	13.1	19.0480916030534	249.53
173072170	754.493836588535	4.80349069077024	2.25091441221834	0.907010507808991	0.208505765692373	0.145585738466993	0.000390756087172053	5.86407493909148e-06	0.0020783503660216	0.077256	0	0.000396620162111145	0.0797309705281327	126	0	11.72	2.74658703071672	32.19
173372575#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7
173372575#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.49
173372580	17.1011240881565	0.12211473253152	0.0462390341652052	0.0215242771587482	0.00439405773600524	0.00289180738661555	0.000574121746546956	7.10408739614985e-05	0.126027397260274	0	0	0.000645162620508454	0.126672559880782	2	0	13.38	3.55904334828102	47.62
173372580.48	28.865317306556	0.1764338569008	0.0844454772476554	0.0307842348824631	0.00615687332568748	0.00502008834966544	0.000980664622994678	0.00013937641399635	0.252054794520548	0	0	0.00112004103699103	0.253174835557539	2	0	1.46	25.5753424657534	37.34
173372581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.57
