link	cost_co2	cost_co	cost_nox	cost_vocs	cost_pm10	cost_pm25	cost_ghg	cost_nox	cost_noise	cost_tc	cost_rc	cost_emissions_indicator	cost_eco_indicator	totalvehicles	totalrouting	avgspeed	ttime	length
108390767	2002.13028327092	13.9736865462373	5.54485044198289	2.4971157478867	0.522645780923424	0.347970840518169	0.0018053409650603	0.000234064284747893	0.0255460940392447	0	0	0.00203940524980819	0.0275854992890529	74	0	13.07	11.486610558531	150.13
108390771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.21
108390772	723.80378769403	4.9331075959044	2.04992804480444	0.894251302660511	0.191954970675809	0.129358965079295	0.000290896541408909	3.93716904533833e-05	0.00865642728656427	0.058104	0	0.000330268231862293	0.0670906955184266	165	0	12.74	1.90031397174254	24.21
109406983	499.666056507702	2.75530273167744	1.57627179432118	0.553021015361888	0.140911508382249	0.110221403261596	0.00268475248218292	0.000273433843525194	0.039041095890411	0	0.770233154264171	0.00295818632570811	0.812232436480291	12	0	6.98	24.4183381088825	170.44
109406986	29.2525943382415	0.163069672014	0.0924656713420451	0.0329531141431335	0.00844264572162956	0.00643681524721439	0.000375029163298964	3.84352575595072e-05	0.0312328767123288	0	0	0.000413464420858471	0.0316463411331872	5	0	8.42	3.15320665083135	26.55
109406987#0	386.477762566705	2.18519740281024	1.21810192882989	0.439775166595016	0.111812748923057	0.0840457165251878	0.000635023906163655	0	0	0	0	0.000635023906163655	0.000635023906163655	39	0	9.08	5.16740088105727	46.92
109406987#1	325.506043055605	1.8136406030652	1.02897180531329	0.366527124890492	0.0939227022690004	0.0716517605052378	0.000535042722017841	0	0	0	0	0.000535042722017841	0.000535042722017841	39	0	8.39	4.50536352800953	37.8
109406988#0	238.408686340571	1.3153866367824	0.753260826412249	0.265082647848316	0.0678536045869642	0.052718375986433	0.000393233761074213	0	0	0	0	0.000393233761074213	0.000393233761074213	39	0	7.4	3.48918918918919	25.82
109406988#1	11.354929291388	0.064102940694	0.0351910734967023	0.0123376564656194	0.00296399996945618	0.00238057202870446	1.91103800525146e-05	0	0	0.0024	0	1.91103800525146e-05	0.00241911038005251	39	0	4.79	0.208768267223382	1
109406990#0	83.8721160111478	0.4726690553568	0.264561808007694	0.0952390605511793	0.0242639556121798	0.0182918113205488	0.000671779594988079	0	0	0	0	0.000671779594988079	0.000671779594988079	8	0	8.95	5.50167597765363	49.24
109406990#1	86.4843926885441	0.4806215622912	0.273463762933972	0.0971534405342275	0.0249160511631101	0.0190723319503942	0.000693266643093463	0	0	0	0	0.000693266643093463	0.000693266643093463	8	0	8.22	5.88807785888078	48.4
109406990#2	205.981412939043	1.135812230913	0.649886003167532	0.228048162676405	0.0581308894349886	0.0454491099890472	0.000282525104891606	0	0	0.043152	0	0.000282525104891606	0.0434345251048916	47	0	7.01	2.56490727532097	17.98
110334887#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.15
110801268	3392.62225878408	19.2887825732851	10.6769226888735	3.87334641858041	0.981200558447288	0.734128853538142	0.00143063544689457	0.000141184608323443	0.0102904950732997	0	0.0968878673406602	0.00157182005521801	0.108750182469178	152	12	9.28	11.5269396551724	106.97
110801271#0	521.489326443935	3.42205959162816	1.52339400780065	0.634618909907827	0.141619571760336	0.0973211335095871	0.000104141142723782	0	0	0.020736	0	0.000104141142723782	0.0208401411427238	329	0	12.19	0.708777686628384	8.64
110801271#1	2003.37327203651	12.0524661382923	6.1687913854804	2.35159654535528	0.569455833879928	0.410319046210539	0.000393046198045349	0	0	0.075528	0	0.000393046198045349	0.0759210461980453	329	0	10.71	2.93837535014006	31.47
110801271#2	2212.76878414856	14.9750670471629	6.30584131227674	2.72617291433487	0.589516714780572	0.398716841639047	0.000446567352641793	0	0	0.089184	0	0.000446567352641793	0.0896305673526418	328	0	12.64	2.93987341772152	37.16
110801271#3	1521.23359086571	10.4049558646186	4.29462950378036	1.88212956391194	0.402500237127342	0.270753069148592	0.00030783593555713	0	0	0.061488	0	0.00030783593555713	0.0617958359355571	328	0	12.79	2.00312744331509	25.62
110801271#4	1594.49927282934	11.072119588992	4.43809381960338	1.98467706068122	0.417672380296766	0.278802299053099	0.000327936038762112	0	0	0.065472	0	0.000327936038762112	0.0657999360387621	324	0	13	2.09846153846154	27.28
110801275	6780.49158061725	40.6915778018316	20.9027510031838	7.95039638539823	1.92937601626384	1.39222627117407	0.00132973553318202	0.000210751537280719	0.0114918599325478	0.255048	0	0.00154048707046274	0.268080347003011	329	0	10.66	9.96904315196998	106.27
110801277#0	3458.18370277663	19.0750721120602	10.9236310902164	3.84160525324238	0.982663917669717	0.764489705375958	0.00146411463370912	0	0	0.09553	0	0.00146411463370912	0.0969941146337091	152	12	7.32	13.0505464480874	95.53
110801277#1	363.371096969779	2.050856027556	1.14578973044491	0.413013584739782	0.105127488261523	0.0791458789056867	0.000153185117427935	0	0	0.027048	0	0.000153185117427935	0.0272011851174279	152	12	9.01	1.25083240843507	11.27
110801277#2	1011.46991576116	5.6635710698112	3.19489931101929	1.14342461595976	0.292360247635066	0.221793606711528	0.000426427077557812	0	0	0.073632	0	0.000426427077557812	0.0740584270775578	152	12	8.66	3.54272517321016	30.68
112448957#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.19
112448957#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.44
112465238#0	8.1796373856025	0.045122099418	0.0257801341128833	0.00903545133374907	0.00229575307737661	0.00180089765996802	1.60009712799706e-05	0	0	0.0024	0	1.60009712799706e-05	0.00241600097127997	33	0	6.79	0.147275405007364	1
112465238#1	922.674454199901	5.6375492037975	2.81930429900313	1.09035642710122	0.260438702278939	0.185989687674585	0.00180963435321396	0	0	0	0	0.00180963435321396	0.00180963435321396	33	0	11.01	13.2960944595822	146.39
112465238#2	9.64011964476	0.05446258785	0.0298628004362259	0.0104715990852	0.002511746993943	0.0020180568619101	1.91816508336e-05	0	0	0.0024	0	1.91816508336e-05	0.0024191816508336	33	0	4.75	0.210526315789474	1
112465240#0	211.626242782104	1.1675754143592	0.668621626750502	0.235276772885728	0.0602192474817413	0.0467947487283074	0.000176804725686399	0	0	0.02784	0	0.000176804725686399	0.0280168047256864	77	0	7.39	1.56968876860622	11.6
112465240#1	160.819771411163	0.90459418238112	0.507502481361282	0.182385140672448	0.0465183192356777	0.035130749273169	0.000133826944910986	0	0	0.023424	0	0.000133826944910986	0.023557826944911	77	0	8.87	1.10033821871477	9.76
112465240#2	187.24025593947	1.11200859691152	0.579948865762213	0.218518945682867	0.0535057084207282	0.0388525460658599	0.000156635512462094	0	0	0.029784	0	0.000156635512462094	0.0299406355124621	77	0	10.44	1.18869731800766	12.41
112465240#3	225.480644175119	1.2567395026032	0.712746492633506	0.253968317465927	0.0650713396568358	0.0496215492879933	0.000187714070501969	0	0	0.031872	0	0.000187714070501969	0.032059714070502	77	0	8.41	1.57907253269917	13.28
112465240#4	321.114039653766	1.77215878758534	1.01141342616296	0.354289446288974	0.0898366646209463	0.0705956387783131	0.000269427625968548	0	0	0.040008	0	0.000269427625968548	0.0402774276259686	77	0	6.67	2.49925037481259	16.67
112465243#0	1007.73143337422	6.3456591419424	3.02721384177754	1.20600040759872	0.280156240768751	0.196770289058624	0.00109347186966854	0	0	0	0	0.00109347186966854	0.00109347186966854	60	0	11.54	7.77642980935875	89.74
112465243#1	272.405623050358	1.667989944846	0.831419406905406	0.322207351076427	0.0768120549647637	0.0547878148445113	0.000293963170966408	0	0	0.057144	0	0.000293963170966408	0.0574379631709664	60	0	11.05	2.15475113122172	23.81
112465243#2	281.492142456451	1.6878192280272	0.83719962041932	0.301310161464521	0.0632827261909847	0.0515575642808137	0.000316331167558782	0	0	0.031008	0	0.000316331167558782	0.0313243311675588	60	0	2.19	5.89954337899543	12.92
112465243#3	401.686549177471	2.507969108016	1.15041892279313	0.426691608978154	0.0804368221116275	0.0655290686372349	0.000458690755286024	0	0	0.038832	0	0.000458690755286024	0.039290690755286	60	0	0.66	24.5151515151515	16.18
112631100#1	155.401307552463	0.85723138882848	0.490908780383102	0.172670181072758	0.0441761626573983	0.0343566729453842	0.000588208539877689	0	0	0	0	0.000588208539877689	0.000588208539877689	17	0	7.34	5.23705722070845	38.44
112631504#0	359.147276340754	1.9997893887003	1.13540587839956	0.404179951144341	0.10359527138466	0.0790944049587695	0.00100108757786439	0	0	0	0	0.00100108757786439	0.00100108757786439	23	0	8.35	8.44670658682635	70.53
112631504#1	449.353259476559	2.5293388629312	1.41780986754036	0.509849713637628	0.129986663193038	0.0981014237195024	0.00106639797368724	0	0	0	0	0.00106639797368724	0.00106639797368724	27	0	8.9	8.75505617977528	77.92
112631504#2	145.469871986568	0.8072347203774	0.460017118246763	0.163173119013046	0.0418602203081427	0.0321108837759856	0.000345611027103839	0	0	0	0	0.000345611027103839	0.000345611027103839	27	0	8.11	2.95191122071517	23.94
112631504#3	60.3993387506885	0.33484172917392	0.189442639236153	0.0662554443561659	0.0165740345325321	0.0131349588552789	0.000145203149633541	0	0	0.020424	0	0.000145203149633541	0.0205692031496335	27	0	6.04	1.40894039735099	8.51
113957039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.96
118670828#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.02
118670828#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.01
118670828#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.45
120692681#0	1722.98481756942	9.99077807117016	5.25019070872941	1.85756079991702	0.421459732633934	0.341608775239888	0.000824034799689116	0	0	0.091872	0	0.000824034799689116	0.0926960347996891	139	0	3.53	10.8441926345609	38.28
120692681#1	714.450135893589	4.02032801038848	2.21867601991441	0.777247955043726	0.188012882167293	0.150755283499596	0.000336789721367097	0	0	0.043008	0	0.000336789721367097	0.0433447897213671	139	0	4.97	3.6056338028169	17.92
120693467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.48
120693468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.38
12297710#0	5938.98890626504	34.973678432088	18.4612477856685	6.9040126303801	1.70249821609065	1.24277688381667	0.00135489952923389	0	0	0.255552	0	0.00135489952923389	0.256906899529234	282	25	10.25	10.3882926829268	106.48
12297710#1	11650.6984794205	68.204284147044	36.302069576584	13.5058773621431	3.34662785600702	2.45221847692975	0.00265581748025898	0	0	0	0	0.00265581748025898	0.00265581748025898	282	25	10.11	20.5143422354105	207.4
12297977	207.651129216908	1.40332193403048	0.592468856113247	0.255687061174123	0.0553713405762771	0.037477131428217	0.000199139276237421	5.71960801924249e-06	0.000764343855469526	0.039768	0	0.000204858884256664	0.0407372027397262	69	0	12.62	1.31299524564184	16.57
12298305#0	3733.10264503771	22.0412869152345	11.5916884930539	4.34500397268286	1.06913483074632	0.77915432599373	0.00889839317781206	0	0	0	0	0.00889839317781206	0.00889839317781206	27	0	10.31	68.0067895247333	701.15
12298305#1	322.700011569442	2.1777776338032	0.921828149449528	0.397128438734886	0.0861268317171569	0.0583353945950102	0.000790596073322964	0	0	0	0	0.000790596073322964	0.000790596073322964	27	0	12.6	5.22063492063492	65.78
12300169#0	103.722385659793	0.6524211429504	0.294596694944014	0.110025670456147	0.0202876421924314	0.0165151987637898	0.000419227891455845	0	0	0	0	0.000419227891455845	0.000419227891455845	17	0	0.38	37.8947368421053	14.4
12300169#1	69.0299167103884	0.4253073678336	0.200426976077864	0.0735092054875512	0.0143892642062337	0.0117312653139015	0.000276774047652014	0	0	0.01024	0	0.000276774047652014	0.010516774047652	17	0	1.16	8.82758620689655	10.24
12300169#2	204.443124001727	1.1456856116172	0.645668123401745	0.231253473902976	0.059103989796156	0.0448000259005795	0.000770629357416555	0	0	0	0	0.000770629357416555	0.000770629357416555	17	0	8.7	6.38965517241379	55.59
12300169#3	56.6866196356414	0.3284692713939	0.177308136073095	0.065383392880022	0.0163335130874899	0.0120502752469397	0.000214085174575515	0	0	0	0	0.000214085174575515	0.000214085174575515	17	0	9.85	1.6761421319797	16.51
12300169#4	54.9195269167385	0.3236924166147	0.170655427350719	0.0638693219325597	0.0157385964134917	0.0114824534999117	0.000207861774506994	0	0	0	0	0.000207861774506994	0.000207861774506994	17	0	10.27	1.59201557935735	16.35
12300169#5	283.681523005272	1.59567852327996	0.895220006708267	0.32172222373834	0.0820569979215038	0.0619696469574585	0.00106924438157363	0	0	0	0	0.00106924438157363	0.00106924438157363	17	0	8.87	8.79143179255919	77.98
12300169#6	75.8348528443025	0.42579237176868	0.239407251292673	0.0858974329740602	0.0219310588226985	0.0165913169416729	0.000285838971194299	0	0	0	0	0.000285838971194299	0.000285838971194299	17	0	8.79	2.35949943117179	20.74
12300169#7	41.7608696825987	0.2315673728679	0.132062600358556	0.0468057965111655	0.0120085910305859	0.00922231901096872	0.000157606805028562	0	0	0	0	0.000157606805028562	0.000157606805028562	17	0	8.05	1.35031055900621	10.87
12319876#0	3624.0757901195	20.9001295789157	11.3544813835344	4.16994381729	1.04550413483866	0.773895540194797	0.00120496838620686	0	0	0.09231	0	0.00120496838620686	0.0935149683862069	193	0	9.72	9.49691358024691	92.31
12319876#1	2534.23912215266	16.5857606816832	7.4177322535502	3.080717014986	0.689311891874802	0.474352368130383	0.000866662388955059	0	0	0.172488	0	0.000866662388955059	0.173354662388955	192	0	12.15	5.91522633744856	71.87
12386249#0	910.332585540072	5.137890948687	2.87048071929597	1.03469903796616	0.26336981394094	0.198279591249514	0.000327710131427464	0	0	0.057864	0	0.000327710131427464	0.0581917101314275	178	0	9.01	2.67591564927858	24.11
12386249#1	1318.09440406945	8.280182782044	3.9652927387939	1.57587283407773	0.366905599770647	0.258032862266318	0.000481866075033516	0	0	0.094824	0	0.000481866075033516	0.0953058660750335	178	0	11.5	3.43565217391304	39.51
12389533	1054.91295165575	6.32464014951936	3.25354203359329	1.23639132298584	0.30029726255032	0.21681815286192	0.0020015578344057	0.000317489354272231	0.0222401289282836	0	0	0.00231904718867793	0.0245591761169616	34	0	10.64	15.0225563909774	159.84
12391255	1931.2123909058	11.1824564375533	5.8901413689326	2.08276519432717	0.474009676087738	0.384071766099721	0.000608071788691211	9.34997014011106e-05	0.00895929364409531	0.068184	0	0.000701571490092321	0.0778448651341876	211	37	3.59	7.91364902506964	28.41
124539825	590.430912344684	4.129898320032	1.63160590546247	0.737045703095204	0.153899232486631	0.102350100692859	0.000463771234479875	4.88104872861277e-06	0.000926672038678485	0.092544	0	0.000468652283208487	0.093939324321887	85	0	13.1	2.94351145038168	38.56
124539828#0	4.99839751222278	0.027970996854	0.0157900158452154	0.00564795042366717	0.00144454596474595	0.00109657239670617	1.3926762002999e-05	0	0	0.0024	0	1.3926762002999e-05	0.002413926762003	23	0	8.63	0.115874855156431	1
124539828#1	502.319757471525	2.79155231482224	1.5883357309213	0.564287857838444	0.144717727538132	0.110776162749276	0.00140057050334047	0	0	0	0	0.00140057050334047	0.00140057050334047	23	0	8.22	11.8953771289538	97.78
124539828#2	53.4697622017739	0.2950757447472	0.168423227467656	0.0589996920561835	0.0149630972814357	0.0117566376936816	0.000150184287825242	0	0	0.02232	0	0.000150184287825242	0.0224701842878252	23	0	6.68	1.39221556886228	9.3
124718134	970.13734218919	6.82575881217792	2.66492339146182	1.21387370183194	0.251857329500683	0.166998698111153	0.000954038263074502	0.000105208417883156	0.0181506849315068	0	0	0.00105924668095766	0.0192099316124645	68	0	13.18	6.01517450682853	79.28
12544650	6256.41269027994	42.490109456256	17.7746912724616	7.71883969908528	1.66303181348632	1.12275454780836	0.00211485272133375	1.56494572098949e-05	0.000850340136054422	0	0	0.00213050217854364	0.00298084231459807	196	0	12.69	13.8691883372734	176
128131496#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.85
128131496#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.58
128133836#0	4204.45377392649	28.3742332288272	12.0104855993496	5.17418067279221	1.12214524222789	0.760051010737887	0.00237707648801788	0	0	0	0	0.00237707648801788	0.00237707648801788	117	0	12.6	15.6968253968254	197.78
128133836#1	307.380343356272	2.0278953556407	0.894298582627533	0.374866421294291	0.0832048858644432	0.05701945863704	0.000172826905679885	0	0	0.03444	0	0.000172826905679885	0.0346128269056799	117	0	12.27	1.16951915240424	14.35
128244780#0	294.534609812446	1.70288482443684	0.921990806951332	0.339338902544807	0.0849163846164667	0.0627446519078935	0.000859336465012362	0	0	0	0	0.000859336465012362	0.000859336465012362	22	0	9.79	6.74872318692543	66.07
128244780#1	219.320933319743	1.38438985142304	0.657862855371991	0.262732020634145	0.060894002915102	0.0427139459375952	0.000432910253043862	0	0	0	0	0.000432910253043862	0.000432910253043862	33	0	11.58	3.07081174438687	35.56
128245297	5892.26583534364	32.9668445990189	18.3646540378737	6.42641943638053	1.57387427071274	1.25761344764443	0.00291540479755941	0.00028962542143029	0.0122249896222499	0	0	0.0032050302189897	0.0154300198412396	132	0	5.32	30.1109022556391	160.19
128245298#0	134.469651072236	0.8691955963488	0.397110155495225	0.162650711613972	0.0368433109508483	0.0255193100756977	7.39856405705398e-05	0	0	0.014688	0	7.39856405705398e-05	0.0147619856405705	119	0	11.96	0.511705685618729	6.12
128245298#1	420.721021502792	2.6351215213533	1.26792504151262	0.502385486475273	0.11729517095231	0.0826226203436887	0.000229923922861809	0	0	0.045192	0	0.000229923922861809	0.0454219239228618	119	0	11.45	1.64454148471616	18.83
128245299	46.4587169752019	0.25968113619084	0.1467934363122	0.0524495698074962	0.0134222072333844	0.010201782223555	0.000229033542204031	7.92338211523407e-06	0.00405690200210748	0	0	0.000236956924319265	0.00429385892642675	13	0	8.57	1.91131855309218	16.38
128245300	21.0435529303376	0.1183952783232	0.0664041504100766	0.0238691542574597	0.00608713528155923	0.00459600917414269	0.00022473080238009	7.7602026887282e-06	0.00878995433789954	0	0	0.000232491005068818	0.00902244534296836	6	0	8.88	1.84684684684685	16.4
128245796	4640.4016703235	25.957466298624	14.6601248134963	5.24187513059585	1.34094299082944	1.01835441947806	0.00124949495565757	0.000127972126262876	0.00732704040520318	0.21504	0	0.00137746708192044	0.223744507487124	238	19	8.61	10.4065040650407	89.6
128245797	105.81166654347	0.74667244632288	0.28977149731887	0.132551184018237	0.0274139673049879	0.0181502143343917	0.00032188479861893	2.52993065548585e-05	0.00709838107098381	0	0	0.000347184105173789	0.0074455651761576	22	0	13.22	2.02269288956127	26.74
128246658#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.83
128246658#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
128246658#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
128246659	333.350571556333	2.084210063436	1.00566602306039	0.397765150463389	0.0930223694263438	0.0655878135543232	0.000433423986512859	4.09161972813702e-05	0.0150958904109589	0	0	0.000474340183794229	0.0155702305947531	50	0	11.42	3.10595446584939	35.47
128246660#0	61.7968914815826	0.431936067318	0.170895732973669	0.077119735500104	0.0161157432628887	0.0107216948581664	8.25021156971658e-05	0	0	0.016464	0	8.25021156971658e-05	0.0165465021156972	50	0	13.09	0.524064171122995	6.86
128246660#1	22.1824045279731	0.13392024252	0.0681892941563012	0.0260782576428651	0.0062956785362834	0.0045270269366	2.86532524863477e-05	0	0	0.00552	0	2.86532524863477e-05	0.00554865325248635	50	0	10.78	0.213358070500928	2.3
128246660#2	162.831065635672	0.89792881185	0.513604909982488	0.180161991522128	0.0458867550260305	0.0359092737920578	0.000210016124922307	0	0	0.03192	0	0.000210016124922307	0.0321300161249223	50	0	6.95	1.9136690647482	13.3
128362569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.48
128363655#0	95.3023013910387	0.61131978942528	0.282918179504092	0.114917911177724	0.0262264826751717	0.0182392377491122	0.00047917056789924	0	0	0	0	0.00047917056789924	0.00047917056789924	13	0	11.84	3.34121621621622	39.56
128363655#1	199.375541738571	1.105520040066	0.625245328289401	0.218668803376338	0.0546729620776376	0.0433392387959893	0.000995648337772157	0	0	0	0	0.000995648337772157	0.000995648337772157	13	0	6.02	9.67607973421927	58.25
128363655#2	119.583679319484	0.7480196887098	0.341788082052245	0.126983596193761	0.023807721974724	0.019392112468248	0.000630702136532073	0	0	0	0	0.000630702136532073	0.000630702136532073	13	0	0.59	37.4576271186441	22.1
128363656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.01
128363657#0	6350.74429196594	36.9401126683098	19.8366074313498	7.33904354411873	1.82789783171896	1.34506242926438	0.00235789855706052	0	0	0	0	0.00235789855706052	0.00235789855706052	173	0	9.95	18.3658291457286	182.74
128363657#1	3128.31211665723	20.8072843559548	9.0438985446971	3.82758527759023	0.842586862199705	0.574986942389245	0.00115192729614241	0	0	0.09574	0	0.00115192729614241	0.0968919272961424	179	0	12.39	7.727199354318	95.74
128363658#0	865.130571317159	5.7859261469226	2.49002690591689	1.06083827467063	0.232220795252592	0.158020378116574	0.000500870591758493	0	0	0.09996	0	0.000500870591758493	0.100460870591758	114	0	12.47	3.34001603849238	41.65
128363658#1	1232.43256335683	8.31721095576	3.52057944985876	1.51668423360626	0.328929371495037	0.222790323264954	0.000715118065714752	0	0	0.0595	0	0.000715118065714752	0.0602151180657148	114	0	12.6	4.72222222222222	59.5
128363658#2	545.697806454829	3.68012868439176	1.55977301714369	0.671371908875959	0.145708657507055	0.0987267920627513	0.000316585445044577	0	0	0.063216	0	0.000316585445044577	0.0635325854450446	114	0	12.59	2.09213661636219	26.34
128363658#3	5398.86715098336	36.057474652428	15.5565091439882	6.61654477288532	1.45042852047874	0.987681523647698	0.00312464110300442	0	0	0	0	0.00312464110300442	0.00312464110300442	114	0	12.45	20.8674698795181	259.8
128363658#4	1535.70270196002	8.52402747828168	4.85627333076622	1.7230538138811	0.44201142317733	0.338935637844157	0.000864084880912719	0	0	0.05994	0	0.000864084880912719	0.0608040848809127	114	0	8.13	7.37269372693727	59.94
128363658#5	1105.43816897084	6.6307924295538	3.40859794678499	1.29588911774449	0.314615387920592	0.227090336941371	0.000631133334973658	0	0	0.121008	0	0.000631133334973658	0.121639133334974	113	0	10.65	4.73427230046948	50.42
128363659#0	387.382079435382	2.27075226426	1.17175787997042	0.416596704852714	0.092269935793444	0.0749568262220928	0.00103497668565039	0	0	0	0	0.00103497668565039	0.00103497668565039	25	11	3.08	14.9512987012987	46.05
128363661	3917.07336610466	23.5305223509048	12.0699121934596	4.59492247461074	1.1141305573156	0.803483616174011	0.000856860437416114	2.83921639811654e-05	0.0023241235198514	0.164472	0	0.000885252601397279	0.167681376121249	295	35	10.68	6.41666666666667	68.53
128463450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.77
128463451#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.29
128463451#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.02
128823187#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.63
128823187#1	130.128310645514	0.72791139174	0.411106066104761	0.146995110298634	0.0376033495515083	0.02855717018907	0.000833926320851815	0	0	0	0	0.000833926320851815	0.000833926320851815	10	0	8.61	6.94541231126597	59.8
128823187#2	75.7624632332373	0.417814282968	0.239244540515631	0.0840781151429475	0.0214878811345892	0.0167416776626655	0.000487790238284519	0	0	0	0	0.000487790238284519	0.000487790238284519	10	0	7.23	4.37067773167358	31.6
128823187#3	414.937049116565	2.31588771350946	1.3113641262919	0.467897280722629	0.119816771729954	0.0912197804054306	0.000718790210263906	0	0	0	0	0.000718790210263906	0.000718790210263906	37	0	8.49	6.02237926972909	51.13
128823189#0	2131.97409966825	11.8949817352676	6.73822891162759	2.40339382896519	0.615540647146657	0.468820273454157	0.00133972796678569	0	0	0	0	0.00133972796678569	0.00133972796678569	102	0	8.47	11.2361275088548	95.17
128823189#1	3857.78263757143	22.7376051150276	11.6239433113968	4.14381287778898	0.906424191770102	0.73701624278682	0.0040995705515209	0	0	0	0	0.0040995705515209	0.0040995705515209	63	0	2.86	62.4440559440559	178.59
128823190#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
128825637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.42
128825638#0	71.5235666685588	0.39872425685442	0.22344970361434	0.0781565731350383	0.0192952541326075	0.0153765595163302	0.00027417150580371	0	0	0	0	0.00027417150580371	0.00027417150580371	17	0	5.57	2.76660682226212	15.41
128825638#1	662.368767640504	3.7080866503905	2.09228185133417	0.748668312774783	0.19144504702739	0.145266925414485	0.000633525654500009	0	0	0	0	0.000633525654500009	0.000633525654500009	67	0	8.65	5.26589595375722	45.55
128825638#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.38
128825638#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
128825638#4	302.14258072604	1.70729644308888	0.935857487617678	0.328180841936732	0.0786872431787515	0.0632266448418698	0.00116713907502938	0	0	0	0	0.00116713907502938	0.00116713907502938	17	0	4.74	12.8248945147679	60.79
128825640#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.43
128825640#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.22
128825641#0	2017.01000526942	11.1844823040918	6.3784971019437	2.2606751388361	0.580003444419961	0.445429174686497	0.00196073304912718	0	0	0	0	0.00196073304912718	0.00196073304912718	66	0	8.05	16.7987577639752	135.23
128825641#1	3948.49384785587	23.7245140051743	11.7236471991331	4.22475961556384	0.882769562216278	0.71932125536481	0.00249024969716512	0	0	0	0	0.00249024969716512	0.00249024969716512	107	0	2.11	47.8341232227488	100.93
128825643	992.091982295265	5.481632236311	3.13645729161019	1.10660905353502	0.283736177747722	0.219424940226689	0.000965741488650335	9.88706488913301e-05	0.0114362806143628	0	0	0.00106461213754167	0.0125008927519045	66	0	7.67	8.44198174706649	64.75
128828529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.09
13262695#0	4836.09743867415	27.2410947091298	15.2564588892421	5.48977874724621	1.39903126927347	1.05515335465068	0.00128049162871943	0	0	0.224976	0	0.00128049162871943	0.226256491628719	242	0	8.93	10.4972004479283	93.74
13262695#1	1067.09818200765	5.9417730876945	3.3735172963735	1.20089923962239	0.307802211074753	0.235005250766264	0.000291114507613763	0	0	0.049224	0	0.000291114507613763	0.0495151145076138	235	0	8.35	2.4562874251497	20.51
13262695#2	1193.755244608	7.7463284663856	3.51575194519395	1.44619849655734	0.326339843620794	0.225576594500268	0.000332888605048098	0	0	0.066144	0	0.000332888605048098	0.0664768886050481	235	0	12.02	2.29284525790349	27.56
13262695#3	847.452969322112	5.88466911354	2.3587817502602	1.05482673895192	0.221986742118893	0.148179331413009	0.000240302104650096	0	0	0.047976	0	0.000240302104650096	0.0482163021046501	235	0	13	1.53769230769231	19.99
13262770	1405.57878354415	9.7815639259551	3.90393901748072	1.75104619686822	0.367644395092656	0.245135874453753	0.000398793821461311	5.19923136088905e-05	0.010010686874575	0.079608	0.202097828177657	0.000450786135070202	0.292167301187302	235	0	13.03	2.54566385264774	33.17
13262869	119.637235680614	0.830754709848	0.332995621457017	0.148912753555104	0.0313384708606234	0.0209188783767372	0.000189813418330416	2.48485036825774e-05	0.00600130463144162	0.037896	0	0.000214661922012993	0.0441119665534546	42	0	13	1.21461538461538	15.79
13263613#0	1418.51575710747	9.7861990982427	3.97293467190034	1.76106175467947	0.37319676571019	0.249941439273477	0.000678867855737288	0	0	0.135576	0	0.000678867855737288	0.136254867855737	139	0	12.91	4.37567776917119	56.49
