edgeid	co2 (g)	co (g)	nox (g)	vocs (g)	pm10 (g)	pm25 (g)	ghg_cost (€/veh)	nox_cost (€/veh)	noise_cost (€/veh)	tc_cost (€/veh)	rc_cost (€/veh)	emissions_indicator (€/veh)	eco_indicator (€/veh)	totalvehicles	totalrouting	speed (km/h)	ttime (s)	length (km)
-13278020#1	1463.96418669546	9.9565053306138	4.15400507031357	1.80718073408261	0.388783979325943	0.26228782516933	0.000429327380132982	0	0	0.085752	0	0.000429327380132982	0.086181327380133	226	0	45.756	2.81117230527144	0.03573
-13278020#2	837.154120610509	5.6338707490128	2.39708048754993	1.02909134800943	0.223829160814466	0.151821613135015	0.000244857942224407	0	0	0.048888	0	0.000244857942224407	0.0491328579422244	226	0	45.216	1.6218152866242	0.02037
-13278020#3	456.667068028024	2.91643887998208	1.35963945030409	0.549676435749341	0.125982643613599	0.0878196419645124	0.000131948286573944	0	0	0.026112	0	0.000131948286573944	0.0262439482865739	226	0	42.372	0.924384027187766	0.01088
-13278020#4	564.317636243249	3.3687092153106	1.74390936463915	0.66012045906503	0.160929674716673	0.11649378806215	0.000160969347799727	0	0	0.030744	0	0.000160969347799727	0.0309049693477997	226	0	37.98	1.21421800947867	0.01281
-13278020#5	1229.57289824624	7.38788524659	3.65077911226386	1.31560289190354	0.274897105306939	0.223998809371152	0.000363927306382499	0	0	0.0354	0	0.000363927306382499	0.0357639273063825	228	0	7.596	6.99052132701422	0.01475
-13278020#6	1556.11681474198	9.081578027214	4.72125511201818	1.67512289494054	0.374693702303743	0.30413310048772	0.000449094431277866	0	0	0.048792	0	0.000449094431277866	0.0492410944312779	231	0	11.736	6.2361963190184	0.02033
-13278020#7	1151.47555343561	6.46954270708224	3.63464309779735	1.30486936293411	0.333031012258049	0.251781001741283	0.000318027350599519	0	0	0.055488	0	0.000318027350599519	0.0558060273505995	232	0	31.752	2.62131519274376	0.02312
-13278020#8	45.1801349885558	0.269960903952	0.139559872956012	0.0528728409059252	0.01287926730013	0.00931771854015375	1.25560563585158e-05	0	0	0.0024	0	1.25560563585158e-05	0.00241255605635852	232	0	38.052	0.0946073793755913	0.001
-13278159#0	1744.08743533019	10.4875639998965	5.17513835689919	1.86583225924986	0.389113890893091	0.317085207101571	0.000859371466186393	0	0	0.083352	0	0.000859371466186393	0.0842113714661864	137	25	7.488	16.6971153846154	0.03473
-13278159#1	484.003940465446	2.71176489561024	1.52863219595822	0.547392893846329	0.139918213046035	0.106078718935604	0.000226387999230015	0	0	0.039168	0	0.000226387999230015	0.03939438799923	137	25	31.284	1.87802071346375	0.01632
-13714843#0	203.908584463851	1.4506591631049	0.553590655829657	0.256268433167942	0.0525305272382349	0.0346363181535955	0.00029100381585515	0	0	0.02415	0	0.00029100381585515	0.0244410038158551	47	0	47.988	1.81170292573143	0.02415
-13714843#1	1587.01804499094	11.265379020228	4.31896453673312	1.99276437653328	0.409481645265268	0.270298362388543	0.00226348731610525	0	0	0	0	0.00226348731610525	0.00226348731610525	47	0	47.88	14.1278195488722	0.1879
-13714843#2	1614.16817871186	11.2413357971909	4.48008194085714	2.01148604412556	0.421995457232589	0.281271647048893	0.00229031980010418	0	0	0	0	0.00229031980010418	0.00229031980010418	47	0	46.944	14.6081288343558	0.19049
-13714843#3	2002.84582272621	11.5386863460549	6.12873705864958	2.16277875996772	0.497649137566789	0.402690739722704	0.00181861674100343	0	0	0	0	0.00181861674100343	0.00181861674100343	73	0	13.716	22.7742782152231	0.08677
